sentence,logit,prediction,sentiment_score
"Amazon acquires online pharmacy start-up PillPack,?",[0.23441456 0.02255577 0.7430297 ],neutral,0.2118588
"Walmart rolls out 3D virtual shopping,?",[0.03355556 0.04196634 0.9244781 ],neutral,-0.008410778
"BJ's Wholesale Club prices IPO,?",[0.04568976 0.1159375  0.8383727 ],neutral,-0.07024774
"Walmart comes heavy into the bond market,?",[0.13442847 0.08510943 0.7804621 ],neutral,0.049319044
"Trade fight between U S  and China escalates,?",[0.02010301 0.9376003  0.04229673],negative,-0.9174973
"Canadian backlash against U S  companies,?",[0.02278199 0.9158484  0.0613696 ],negative,-0.8930664
"Microsoft takes aim at Amazon Go,?",[0.04138527 0.4924145  0.46620023],negative,-0.45102924
"Advent International to acquire 80% stake in Walmart Brazil,?",[0.10362069 0.01134484 0.88503444],neutral,0.09227584
"Walmart tests concierge shopping service,?",[0.07118089 0.03127363 0.89754546],neutral,0.039907265
"Walmart introduces new college assistance program,?",[0.5768764  0.02989419 0.39322942],positive,0.5469822
"Walmart faces opposition to Flipkart deal,?",[0.06955596 0.64185566 0.28858837],negative,-0.5722997
"SoftBank sells Flipkart stake to Walmart,?",[0.04774401 0.19569582 0.7565602 ],neutral,-0.14795181
"""Goldman Sachs: Hedge funds betting against Nvidia, Intel"",?",[0.04230886 0.22684951 0.7308417 ],neutral,-0.18454064
"E-commerce sales soar at Walmart,?",[0.08704507 0.7206256  0.19232935],negative,-0.6335805
"""Walmart beats by $0 01, beats on revenue"",?",[0.5935612  0.12053951 0.28589928],positive,0.47302166
"Amazon Prime casts a large shadow in grocery sector,?",[0.03933625 0.6193034  0.3413604 ],negative,-0.57996714
"JPMorgan: Amazon will match Walmart in US sales by 2021,?",[0.9085435  0.02260457 0.06885187],positive,0.88593894
"Walmart may launch Flipkart IPO by 2022,?",[0.04818337 0.0117778  0.94003886],neutral,0.03640557
"Report: SoftBank mulls keeping stake in Flipkart as taxes sort out,?",[0.07925269 0.16742009 0.7533272 ],neutral,-0.0881674
"Details on Walmart's Flipkart investment,?",[0.02353515 0.01784672 0.9586181 ],neutral,0.0056884326
"SoftBank confirms Walmart-Flipkart deal,?",[0.21939999 0.06477449 0.7158255 ],neutral,0.1546255
"Uber ends delivery service with Walmart,?",[0.04720502 0.60468155 0.34811342],negative,-0.5574765
"Walmart-Flipkart deal set to come this week,?",[0.06711508 0.02478598 0.908099  ],neutral,0.042329095
"Walmart tracks lower amid retail sector anxiety,?",[0.01389266 0.95922667 0.02688061],negative,-0.945334
"Flipkart clears $15B stake sale to Walmart,?",[0.3178491  0.03039601 0.65175486],neutral,0.2874531
"Walmart-Humana deal seen as natural fit,?",[0.13096727 0.01728034 0.8517524 ],neutral,0.113686934
"Amazon makes offer for India's Flipkart,?",[0.19726287 0.02241951 0.7803176 ],neutral,0.17484336
"Walmart's Asda confirms Sainsbury merger,?",[0.04942653 0.15297428 0.79759926],neutral,-0.103547744
"Sainsbury in talks with Walmart on Asda pickup,?",[0.04554986 0.07157663 0.88287354],neutral,-0.026026774
"Walmart closes in on India's Flipkart,?",[0.02580051 0.8857806  0.08841888],negative,-0.85998005
"Walmart expected to nab controlling stake of Flipkart,?",[0.03250498 0.01662437 0.9508707 ],neutral,0.015880618
"Electrify America signs deal with Walmart,?",[0.7709822  0.03973797 0.18927978],positive,0.73124427
"Walmart gives its website a makeover,?",[0.12857491 0.19649217 0.6749329 ],neutral,-0.06791726
"Retail sales head back up,?",[0.71669483 0.15718164 0.12612347],positive,0.5595132
"Retailers watch for legislative action on farm bill,?",[0.07693682 0.12292087 0.8001423 ],neutral,-0.045984052
"Walmart close to buying majority of Flipkart,?",[0.05347176 0.02706719 0.919461  ],neutral,0.026404569
"Walmart expands online grocery program through Postmates deal,?",[0.8136021  0.01174008 0.17465775],positive,0.801862
"Walmart makes inroads with young consumers,?",[0.35613945 0.03184919 0.6120114 ],neutral,0.32429028
"BlackRock to offer guns-free funds,?",[0.09642435 0.02661946 0.8769562 ],neutral,0.069804884
"Amazon could launch competing bid for India's Flipkart: report,?",[0.13217156 0.01262912 0.8551993 ],neutral,0.119542435
"MoneyGram and Walmart launch new service,?",[0.1104608  0.01233147 0.87720776],neutral,0.098129325
"CNBC: Walmart looking to buy online pharmacy startup PillPack,?",[0.31582075 0.02070763 0.66347164],neutral,0.29511312
"Wolfe Research positive on potential Walmart-Humana deal,?",[0.6139272  0.04254385 0.34352896],positive,0.57138336
"Hospital operators anxiously eyeing Walmart - Humana deal,?",[0.05006471 0.66215885 0.28777656],negative,-0.61209416
"""Walmart opens next-gen, small-format grocery store in China"",?",[0.07992072 0.00906512 0.9110142 ],neutral,0.070855595
"Humana up 13 5% on report Walmart eyes possible acquisition,?",[0.87235415 0.09250392 0.03514196],positive,0.77985024
"Walmart to reduce emissions in China,?",[0.42453584 0.05453147 0.52093273],neutral,0.3700044
"Retail sector outperforms with Amazon in retreat,?",[0.0286181  0.9615843  0.00979752],negative,-0.93296623
"Walmart cozies up to Tencent in China,?",[0.71831155 0.02917252 0.252516  ],positive,0.689139
"Walmart and Target ready to pounce in toys,?",[0.04709449 0.2728491  0.68005633],neutral,-0.22575462
"The stock market's biggest losers speak volumes about Trump tariffs,?",[0.07936141 0.41566706 0.50497156],neutral,-0.33630565
"FedEx to add 500 new locations in Walmart stores across U S ,?",[0.56819504 0.01268032 0.4191246 ],positive,0.55551475
"CalPERS rejects gun divestment proposal,?",[0.06500424 0.5604656  0.37453023],negative,-0.49546134
"""Handy's coming to 2,000 Walmart stores"",?",[0.08275292 0.02506839 0.89217865],neutral,0.05768453
"U S  retailers urge Trump against tariffs,?",[0.05714986 0.59815943 0.34469074],negative,-0.54100955
"Google to convert product searches into cash,?",[0.17584467 0.01424014 0.80991524],neutral,0.16160452
"Walmart in reverse after ex-employee alleges wrongdoing,?",[0.01155049 0.9622722  0.02617731],negative,-0.95072174
"Walmart goes big into grocery delivery,?",[0.15701444 0.0237964  0.81918913],neutral,0.13321805
"Toys 'R' Us planning to liquidate - Bloomberg,?",[0.02848991 0.09959757 0.87191254],neutral,-0.07110767
"Walmart steps up grocery war with Amazon,?",[0.16369654 0.50423616 0.33206725],negative,-0.34053963
"Oppenheimer trims Walmart rating on e-commerce growth concern,?",[0.308562   0.24011685 0.45132113],neutral,0.06844516
"Reuters: Walmart raising firearm/ammo purchase age requirement to 21,?",[0.8335721  0.04593097 0.12049686],positive,0.7876411
"Amazon might have the OS of future retail,?",[0.10437743 0.00839221 0.8872304 ],neutral,0.09598523
"Walmart launches Allswell brand,?",[0.15535384 0.02687816 0.8177679 ],neutral,0.12847568
"Walmart unveils new private apparel brands,?",[0.1636848 0.0138009 0.8225143],neutral,0.1498839
"Grocery intrigue: Sam's Club partners with Instacart,?",[0.04965962 0.02262907 0.9277113 ],neutral,0.027030556
"Credit Suisse sees bumpy road for Walmart,?",[0.11810785 0.49767077 0.38422135],negative,-0.3795629
"Walmart to launch new higher-end brands,?",[0.15274885 0.01056245 0.8366887 ],neutral,0.1421864
"Spotlight on Walmart's e-commerce chief,?",[0.03773465 0.10322337 0.8590419 ],neutral,-0.06548871
"Walmart launches 'All Things Home',?",[0.12060232 0.0634427  0.815955  ],neutral,0.057159618
"Investors puzzle over Walmart's e-commerce speed bump,?",[0.04283835 0.79209554 0.16506612],negative,-0.7492572
"Walmart bid down 7% in early trading,?",[0.00916363 0.97436225 0.01647413],negative,-0.96519864
"Walmart declares $2 08 dividend,?",[0.06225216 0.7329808  0.20476703],negative,-0.6707286
"Walmart sets full-year profit guidance below expectations,?",[0.01772436 0.93072206 0.0515536 ],negative,-0.9129977
"""Walmart misses by $0 04, beats on revenue"",?",[0.02092554 0.9322115  0.04686295],negative,-0.911286
"Walmart in talks for major Flipkart stake,?",[0.05458907 0.03402634 0.9113846 ],neutral,0.02056273
"Amazon making a splash in apparel,?",[0.43880892 0.03481589 0.52637523],neutral,0.40399304
"Walmart to cut some store management positions,?",[0.01934545 0.93907326 0.04158133],negative,-0.9197278
"""Walmart, Cisco, Coca-Cola among dividend hikers next week - Bloomberg"",?",[0.363432   0.10327553 0.53329253],neutral,0.26015645
"Walmart eyes huge stake in Flipkart,?",[0.06884194 0.01875038 0.9124077 ],neutral,0.05009156
"Walmart adds Square CFO to board,?",[0.09356678 0.1104743  0.79595894],neutral,-0.016907528
"Walmart looks to capture e-commerce profit,?",[0.5875298  0.01501254 0.39745772],positive,0.5725172
"Discounters look attractive to BAML,?",[0.30641526 0.03242321 0.6611616 ],neutral,0.27399206
"Retail rally gains steam,?",[0.79146326 0.10242102 0.10611571],positive,0.6890422
"Walmart acquires Spatialand,?",[0.0635134  0.01534122 0.9211453 ],neutral,0.048172176
"Blue Apron mentioned as potential Walmart target,?",[0.0405704  0.10204432 0.8573853 ],neutral,-0.061473925
"Wal-Mart eyes stake in Flipkart,?",[0.05801743 0.03147596 0.91050667],neutral,0.026541464
"Bloomberg: JD com plans U S  foray,?",[0.03453005 0.09847257 0.86699736],neutral,-0.06394252
"Walmart partners up with Rakuten,?",[0.28071454 0.05710164 0.6621838 ],neutral,0.2236129
"Wal-Mart to cut jobs at Arkansas HQ,?",[0.01223523 0.97041523 0.01734953],negative,-0.95818
"Walmart shopping Brazil unit stake,?",[0.03350928 0.05660935 0.9098814 ],neutral,-0.023100063
"Goldman brings out the conviction on Walmart,?",[0.05679057 0.16403934 0.77917004],neutral,-0.10724877
"Walmart names new boss for international business,?",[0.07836417 0.10083982 0.820796  ],neutral,-0.022475652
"Walmart takes on the opioid crisis,?",[0.05990188 0.28892815 0.65116996],neutral,-0.22902627
"Reports: Wal-Mart COO McKenna to lead international unit,?",[0.08499939 0.01089635 0.90410423],neutral,0.07410304
"""WSJ: Wal-Mart plans to cut 1,000-plus corporate jobs"",?",[0.01548719 0.963569   0.02094376],negative,-0.9480818
"Walmart outlines Sam's Club strategy,?",[0.03089181 0.01273475 0.95637345],neutral,0.018157061
"Portfolio review leads to Sam's Club closings,?",[0.03238828 0.1611092  0.8065025 ],neutral,-0.12872091
"Costco spikes after reports of Sam's Club closings,?",[0.03731076 0.94016707 0.02252218],negative,-0.9028563
"""Walmart to pay employee bonuses, boosts minimum wage"",?",[0.8692413  0.04383205 0.08692668],positive,0.82540923
"Feds crack open eggs case involving Walmart and Cal-Maine Foods,?",[0.01850645 0.93208826 0.04940529],negative,-0.9135818
"Target rallies after strong profit outlook,?",[0.73349166 0.17232272 0.09418563],positive,0.5611689
"Store closures good sign for Walmart ,?",[0.14783327 0.5946723  0.25749448],negative,-0.44683903
"Oppenheimer Large Cap Revenue ETF (RWL) December Summary,?",[0.04635286 0.39834034 0.55530673],neutral,-0.35198748
"2017 leaders and laggards,?",[0.04283317 0.60272616 0.35444066],negative,-0.559893
"""Boeing, Caterpillar top Dow 2017 standings; GE lags far behind"",?",[0.20404077 0.47463995 0.32131934],negative,-0.2705992
"Retail names on the move on strong early Xmas numbers,?",[0.60911477 0.14629203 0.24459316],positive,0.46282274
"Walmart testing fully-automated stores,?",[0.03549136 0.04057253 0.92393607],neutral,-0.005081173
"UBS sees toy sector reset,?",[0.0306958  0.8085133  0.16079095],negative,-0.7778175
"Citi sees another breakout for Wal-Mart,?",[0.3622956  0.13407864 0.50362575],neutral,0.22821696
"Retail sales shine in November,?",[0.03213056 0.9016552  0.06621414],negative,-0.86952466
"Mad dash by Walmart into holidays,?",[0.06445866 0.62729216 0.3082492 ],negative,-0.5628335
"Walmart makes name change official,?",[0.05362967 0.19933338 0.74703693],neutral,-0.14570372
"Wal-Mart invests in Brazil initiatives,?",[0.0566275  0.00925198 0.93412054],neutral,0.04737552
"Oppenheimer Large Cap Revenue ETF (RWL) November Summary,?",[0.04658447 0.40456167 0.5488538 ],neutral,-0.3579772
"Oppenheimer Global ESG Revenue ETF (ESGF) November Summary,?",[0.05262569 0.29107442 0.6562999 ],neutral,-0.23844874
"Costco blows away some Amazon fears with 10% comp,?",[0.15444008 0.5452205  0.30033946],negative,-0.39078042
"Blowout Cyber Monday numbers expected,?",[0.0245425  0.87439024 0.10106719],negative,-0.84984773
"Wal-Mart closing in on Amazon ,?",[0.04619512 0.73309046 0.2207144 ],negative,-0.6868954
"Retail stocks gain as Black Friday heats up,?",[0.28048342 0.6365187  0.08299782],negative,-0.3560353
"Goldman Sachs cools on Wal-Mart after strong run,?",[0.13720666 0.7694857  0.0933076 ],negative,-0.63227904
"Wal-Mart to test out Tesla trucks,?",[0.0891588  0.02389002 0.8869512 ],neutral,0.065268785
"Wal-Mart races to all-time high,?",[0.83964646 0.04889706 0.11145651],positive,0.7907494
"E-commerce growth explodes at Wal-Mart,?",[0.2027932  0.12464494 0.67256194],neutral,0.07814826
"""Wal-Mart beats by $0 03, beats on revenue"",?",[0.55759156 0.19270432 0.24970411],positive,0.36488724
"Wal-Mart partners with Lord &amp; Taylor,?",[0.03222833 0.0347367  0.933035  ],neutral,-0.0025083646
"Bernstein talks Amazon aftershocks,?",[0.03509763 0.11707449 0.84782785],neutral,-0.08197686
"Black Friday pricing wars start to rev up,?",[0.6538347  0.05913357 0.28703168],positive,0.5947011
"Wal-Mart lifts some online prices,?",[0.6244004  0.28624958 0.08935004],positive,0.3381508
"Wal-Mart gears up for Black Friday,?",[0.0681932 0.2264999 0.7053068],neutral,-0.15830669
"Wal-Mart flirting with +$90 close,?",[0.16149186 0.48205394 0.35645422],negative,-0.32056206
"Positive sell-side action on Wal-Mart,?",[0.85010934 0.09251045 0.05738017],positive,0.7575989
"Earlier Thanksgiving open for retailers,?",[0.03750357 0.51512444 0.44737196],negative,-0.47762087
"Retail majors nudged higher on tax relief hopes,?",[0.7749795  0.15664506 0.06837541],positive,0.6183344
"Oppenheimer Large Cap Revenue ETF (RWL) October Summary,?",[0.04570762 0.4521099  0.5021824 ],neutral,-0.4064023
"Oppenheimer Global ESG Revenue ETF (ESGF) October Summary,?",[0.05300837 0.3388653  0.6081263 ],neutral,-0.28585693
"Holiday partying at Wal-Mart,?",[0.04648142 0.31092995 0.6425886 ],neutral,-0.26444852
"Wal-Mart eyes online mall concept,?",[0.03934492 0.03317277 0.9274823 ],neutral,0.0061721466
"""JD com makes Singles Day moves in teaming with Tencent, Wal-Mart"",?",[0.48687708 0.02512068 0.48800224],neutral,0.4617564
"Retailers test out online food stamp program,?",[0.1751966  0.01542812 0.8093753 ],neutral,0.15976849
"Retail cheer: Consumers blaze with confidence into holidays,?",[0.1558996  0.05099792 0.79310244],neutral,0.10490169
"Highlights from Wal-Mart's investment meeting,?",[0.02625302 0.03805172 0.93569523],neutral,-0.011798704
"""Wal-Mart flies to 52-week high, lifts retail peers"",?",[0.8907764 0.0561506 0.053073 ],positive,0.8346258
"""Wal-Mart update includes new buybacks, +3% growth forecast"",?",[0.49579352 0.0567615  0.44744498],positive,0.43903202
"Wal-Mart launches new returns program for mobile orders,?",[0.7134355  0.0182898  0.26827475],positive,0.69514567
"Wal-Mart plays defense with smart speaker discount,?",[0.05744956 0.03394252 0.9086079 ],neutral,0.02350704
"Oppenheimer Large Cap Revenue ETF (RWL) September Summary,?",[0.04719514 0.38987032 0.5629345 ],neutral,-0.34267518
"Oppenheimer Global ESG Revenue ETF (ESGF) September Summary,?",[0.05475416 0.3445221  0.60072374],neutral,-0.28976792
"Whole Foods price cuts have an impact,?",[0.07387182 0.62607324 0.3000549 ],negative,-0.5522014
"Wal-Mart acquires logistics startup Parcel,?",[0.08105718 0.02361183 0.895331  ],neutral,0.05744535
"Jet com expected to launch a private-label brand,?",[0.03623987 0.01119781 0.95256233],neutral,0.025042053
"Wal-Mart making Jet com fashionable,?",[0.10202414 0.05730025 0.8406756 ],neutral,0.044723883
"Big baby move from Wal-Mart,?",[0.34796822 0.1292184  0.5228134 ],neutral,0.21874982
"Wal-Mart partners with August Home,?",[0.21934699 0.0257314  0.7549216 ],neutral,0.19361559
"Wal-Mart expected to pounce in toys and baby products,?",[0.068929   0.30469346 0.6263775 ],neutral,-0.23576446
"Curveball from Wal-Mart with holiday hiring plan,?",[0.20230125 0.375072   0.42262682],neutral,-0.17277075
"Investors assess new landscape for toys,?",[0.11792301 0.01650798 0.86556906],neutral,0.10141502
"Wal-Mart in the running for grocery chain in China,?",[0.11740999 0.16915989 0.7134301 ],neutral,-0.0517499
"Wal-Mart extends food stamp ordering online,?",[0.3123564  0.04006691 0.64757663],neutral,0.2722895
"Toys 'R' Us files for bankruptcy,?",[0.03008149 0.6566719  0.31324655],negative,-0.6265904
"Wal-Mart to build new HQ,?",[0.100178   0.03133551 0.86848646],neutral,0.068842486
"Wal-Mart to consolidate U S  operations,?",[0.1762379  0.08906115 0.7347009 ],neutral,0.08717675
"Retailers head lower as Target cuts prices,?",[0.0160647  0.94974476 0.0341906 ],negative,-0.93368006
"Wal-Mart hits 1K online grocery pickup locations,?",[0.687701   0.12851796 0.18378112],positive,0.559183
"Wal-Mart launches holiday layaway program,?",[0.16351905 0.14946873 0.68701214],neutral,0.01405032
"Oppenheimer Large Cap Revenue ETF (RWL) August Summary,?",[0.0477268  0.43400973 0.5182635 ],neutral,-0.38628292
"Oppenheimer Global ESG Revenue ETF (ESGF) August Summary,?",[0.05446695 0.33791026 0.6076228 ],neutral,-0.2834433
