sentence,logit,prediction,sentiment_score
"Tesla revisits $300,?",[0.05642831 0.24799272 0.695579  ],neutral,-0.19156441
"Tesla +12% after surprise profit,?",[0.12863664 0.6704554  0.20090793],negative,-0.54181874
"""Tesla EPS beats by $2 14, misses on revenue"",?",[0.16234645 0.32862526 0.5090283 ],neutral,-0.16627881
"Tesla cranks up the Gigafactory 3,?",[0.0751387  0.02740404 0.8974573 ],neutral,0.047734655
"Tesla Q3 2019 Earnings Preview,?",[0.06949107 0.3065862  0.6239227 ],neutral,-0.23709515
"""Electric Hummer could be part of GM's move into EV trucks, SUV - Reuters"",?",[0.24391119 0.01086266 0.74522614],neutral,0.23304853
"Tesla bull ratchets down expectations,?",[0.02516456 0.92688316 0.04795218],negative,-0.9017186
"Tesla cleared to start manufacturing cars in China,?",[0.09150057 0.02203696 0.8864624 ],neutral,0.0694636
"Chinese auto sales stay in reverse,?",[0.0631251  0.55128735 0.38558748],negative,-0.48816225
"Consumer Reports slams Tesla's automation feature,?",[0.05809137 0.48660743 0.45530125],negative,-0.42851606
"PepsiCo win for Tesla,?",[0.29672077 0.23917316 0.46410608],neutral,0.057547614
"NHTSA said to be looking at Tesla petition,?",[0.02476509 0.03287178 0.9423631 ],neutral,-0.008106684
"Anheuser-Busch makes bigger push into EV trucks,?",[0.67937607 0.03060742 0.29001647],positive,0.64876866
"Tesla on the hot seat after deliveries report,?",[0.08722308 0.37850973 0.5342672 ],neutral,-0.29128665
"Tesla -5% after Q3 deliveries fall short of 100K,?",[0.01102345 0.9715604  0.01741615],negative,-0.96053696
"Tesla aims for Shanghai production this month,?",[0.09119231 0.09556651 0.8132412 ],neutral,-0.0043741986
"Tesla said to be acquiring DeepScale,?",[0.02961053 0.01461324 0.9557762 ],neutral,0.014997289
"Tesla registers Shanghai construction unit,?",[0.0552477 0.2624041 0.6823482],neutral,-0.20715642
"All eyes on Tesla deliveries report,?",[0.03321767 0.13465422 0.8321281 ],neutral,-0.101436555
"""Tesla broke labor laws in fighting union, judge rules"",?",[0.05335029 0.7937198  0.15292986],negative,-0.74036956
"Tesla's self-valet hits the road,?",[0.09672455 0.28079203 0.62248343],neutral,-0.18406747
"Tesla makes push for 100K deliveries in Q3,?",[0.3513523  0.10217319 0.5464745 ],neutral,0.24917912
"China Renaissance a believer in Tesla,?",[0.11417566 0.10879426 0.77703005],neutral,0.0053814054
"New scrutiny on Tesla's SolarCity deal,?",[0.06888572 0.15856683 0.7725474 ],neutral,-0.08968111
"Tesla looks to expand in Eastern Europe,?",[0.51245457 0.01050693 0.47703847],positive,0.50194764
"Tesla board must defend Musk pay package,?",[0.15426701 0.13654734 0.70918566],neutral,0.017719671
"Model 3 scores top safety rating at IIHS,?",[0.5272539  0.06580278 0.40694326],positive,0.46145114
"Tesla loses top exec in Germany,?",[0.02181402 0.93046993 0.04771602],negative,-0.90865594
"Auto emissions battle rages on,?",[0.1069525  0.34055936 0.55248815],neutral,-0.23360687
"Ford's electrifying truck plans,?",[0.07181568 0.0165235  0.91166085],neutral,0.05529219
"Porsche Taycan not seen as Tesla threat,?",[0.03360294 0.8154375  0.15095955],negative,-0.78183454
"Tesla talks insurance,?",[0.04114704 0.1336835  0.82516944],neutral,-0.092536464
"Porsche shows off all-electric model,?",[0.11472911 0.02719763 0.85807323],neutral,0.08753148
"Global EV sales stumble in July,?",[0.01168016 0.97195226 0.01636758],negative,-0.9602721
"China gives Tesla exemption from auto purchase tax,?",[0.07522852 0.02265313 0.9021183 ],neutral,0.052575395
"Tesla hikes prices in China amid weaker yuan,?",[0.12044045 0.8083763  0.07118319],negative,-0.6879359
"Tesla looks to Europe,?",[0.06178596 0.01972858 0.9184855 ],neutral,0.04205738
"Tesla insurance comes to California,?",[0.05635539 0.02007326 0.9235713 ],neutral,0.03628213
"""Elon Musk, Jack Ma to headline AI event in Shanghai"",?",[0.05141298 0.02237889 0.92620814],neutral,0.02903409
"Green shoots for Chinese auto ,?",[0.11603858 0.02156716 0.8623943 ],neutral,0.094471425
"Vanity Fair throws a spotlight on SolarCity,?",[0.05441926 0.19717552 0.7484053 ],neutral,-0.14275625
"Tesla inspecting sites for possible factory in Germany - report,?",[0.04367276 0.42450476 0.5318225 ],neutral,-0.38083202
"Auto stocks drop on tariff escalation,?",[0.01196615 0.9682253  0.01980853],negative,-0.95625913
"Tesla turns to LG Chem,?",[0.04351498 0.3572831  0.599202  ],neutral,-0.31376812
"Volkswagen says nein to Tesla interest report,?",[0.0755924  0.25362843 0.67077917],neutral,-0.17803603
"Morgan Stanley names SHEconomy picks,?",[0.02940703 0.11494655 0.85564643],neutral,-0.08553953
"Tesla higher on Volkswagen intrigue,?",[0.36403695 0.47006664 0.16589645],negative,-0.10602969
"Baillie Gifford critical of Elon Musk,?",[0.05100374 0.66889477 0.28010145],negative,-0.617891
"Tesla -2% as new EV competition highlighted,?",[0.8524801  0.03956058 0.10795931],positive,0.81291956
"""Walmart sues Tesla, claiming solar panels caused fires at its stores"",?",[0.0191244  0.91696686 0.0639088 ],negative,-0.89784247
"Baron Capital sticks with Tesla,?",[0.10558026 0.29910964 0.59531015],neutral,-0.19352937
"Tesla offers new solar power rentals,?",[0.02847807 0.01670475 0.9548171 ],neutral,0.011773312
"Tesla's deal with Nextmove falls through,?",[0.04331554 0.48644862 0.47023588],negative,-0.4431331
"Jaguar looks to dent Tesla with incentives,?",[0.66933686 0.07671347 0.25394967],positive,0.5926234
"Tesla catches fire after hitting tow truck,?",[0.02915409 0.82739455 0.14345144],negative,-0.7982405
"UBS goes negative on Chinese auto,?",[0.01395797 0.95939726 0.02664476],negative,-0.9454393
"Tesla eyes price hikes in China,?",[0.11523297 0.3665038  0.5182633 ],neutral,-0.25127083
"Tesla scrutinized over Model 3 safety claims,?",[0.03022259 0.739748   0.23002931],negative,-0.7095254
"Tesla establishes global fraud management team,?",[0.12830126 0.06358338 0.8081153 ],neutral,0.06471788
"Tilson negative on Tesla,?",[0.02963325 0.8534039  0.11696282],negative,-0.8237707
"Auto sector dented by trade news again,?",[0.01421472 0.9623941  0.02339119],negative,-0.9481794
"Tesla plans solar roof testing at Fremont,?",[0.02920856 0.04111036 0.92968106],neutral,-0.0119018
"Shanghai surprise from Tesla ,?",[0.05279882 0.5352865  0.4119147 ],negative,-0.48248768
"Morgan Stanley lowers estimates on Tesla,?",[0.01510135 0.9461582  0.03874055],negative,-0.9310568
"Pessimism secured: Tesla bid down 12% after earnings,?",[0.009046   0.97437036 0.01658365],negative,-0.96532434
"Tesla aims high again with earnings call promises,?",[0.93022573 0.01897146 0.0508028 ],positive,0.9112543
"Tesla -8% after sharp profit miss,?",[0.0386207  0.93305    0.02832939],negative,-0.89442927
"""Tesla EPS misses by $0 72, misses on revenue"",?",[0.02208873 0.9189517  0.05895963],negative,-0.896863
"Tesla's Model S sales decline in California as Model 3 gains - WSJ,?",[0.01011182 0.9725982  0.01728991],negative,-0.9624864
"Tesla Q2 Earnings Preview,?",[0.06907073 0.4145607  0.51636857],neutral,-0.34548998
"Ford shows off all-electric F-150 prototype,?",[0.08203722 0.0241116  0.89385116],neutral,0.057925615
"JMP Securities defends Tesla,?",[0.03772033 0.25038493 0.7118948 ],neutral,-0.21266459
"Tesla drops suit against critic following discovery order,?",[0.02673206 0.8656762  0.10759165],negative,-0.83894414
"Countdown starts for Tesla earnings,?",[0.13072939 0.21252747 0.65674317],neutral,-0.08179808
"""Tesla may ramp China production faster than expected, analyst says"",?",[0.93190145 0.03666353 0.03143493],positive,0.8952379
"""Pricing, options updates across Tesla lineup"",?",[0.08219817 0.01133887 0.906463  ],neutral,0.070859306
"Key Tesla supplier in China to double shipments,?",[0.5346438  0.34513968 0.1202165 ],positive,0.18950415
"Tesla faces employee bonus decision,?",[0.04205678 0.8883878  0.06955548],negative,-0.846331
"Tesla set to ramp up production at Fremont,?",[0.205804   0.0196022  0.77459383],neutral,0.18620181
"Tesla Autopilot engineers said to have quit,?",[0.02080682 0.90627027 0.07292295],negative,-0.8854635
"Bond Angle cautious on Tesla,?",[0.07507095 0.52395475 0.40097433],negative,-0.4488838
"Morgan Stanley trims revenue forecast on Tesla,?",[0.01948563 0.9526263  0.02788805],negative,-0.93314064
"Auto sales bounce back in China amid discounting,?",[0.71589357 0.22254089 0.06156551],positive,0.49335268
"Tesla takes a victory lap,?",[0.09144709 0.11591896 0.7926339 ],neutral,-0.024471879
"Tesla +7% after topping Q2 deliveries expectations,?",[0.83113146 0.14121316 0.02765537],positive,0.6899183
"U S  auto sales down for first half,?",[0.01052148 0.9664906  0.02298783],negative,-0.95596915
"Latest Tesla exit is an engineering exec,?",[0.03912276 0.19142349 0.76945376],neutral,-0.15230073
"Tesla updates on Model S fire in Shanghai,?",[0.05809342 0.12271343 0.8191931 ],neutral,-0.06462001
"Credit Suisse sees Tesla as niche player,?",[0.08857933 0.00680951 0.9046112 ],neutral,0.08176981
"Tesla goes skunkworks with battery cell development,?",[0.0822927  0.02164571 0.8960616 ],neutral,0.060646985
"Wedbush cautious on Tesla into deliveries update,?",[0.16597547 0.38245332 0.4515712 ],neutral,-0.21647786
"Tesla close to all-time delivery record - Musk,?",[0.22123007 0.09942991 0.67934   ],neutral,0.12180016
"Oppenheimer expects Tesla to rally off deliveries update,?",[0.43732667 0.2742599  0.28841344],positive,0.16306677
"China EV market looks to recharge,?",[0.14489102 0.06651427 0.78859466],neutral,0.078376755
"Tesla wins partial tariff waiver,?",[0.73212296 0.12018283 0.14769414],positive,0.61194015
"""Tesla sentiment 'overshot to the negative,' Baird analyst says"",?",[0.01501337 0.9621214  0.02286516],negative,-0.94710803
"A doubting Goldman Sachs on Tesla again,?",[0.06959824 0.65600514 0.27439666],negative,-0.5864069
"""Tesla 'throws in the towel' on growing residential solar, report says"",?",[0.14969784 0.01240229 0.8378999 ],neutral,0.13729554
"""Tesla morning roundup: Curious analyst note, another exec departs"",?",[0.0999666  0.460709   0.43932432],negative,-0.3607424
"Model 3 production said to running below Musk's target,?",[0.0181479  0.93206185 0.04979029],negative,-0.91391397
"Auto sector revs up after Xi-Trump meeting set,?",[0.7427434  0.08810516 0.16915148],positive,0.65463823
"Xpeng Motors fires up production,?",[0.08021122 0.59962356 0.32016516],negative,-0.51941234
"Tesla +4% as sentiment improves,?",[0.8818491  0.0812647  0.03688626],positive,0.80058444
"Tesla deliveries pace hits 1K per day - Electrek,?",[0.3473419 0.1150465 0.5376116],neutral,0.2322954
"Tesla loses key Autopilot engineer,?",[0.02391598 0.9146479  0.06143619],negative,-0.8907319
"Tesla dips after negative USTR ruling,?",[0.02026601 0.95659935 0.02313464],negative,-0.93633336
"Highlights from Tesla's annual meeting,?",[0.02219373 0.03620518 0.94160104],neutral,-0.014011452
"Tesla rallies into Tuesday's annual meeting,?",[0.05404349 0.40259415 0.5433624 ],neutral,-0.34855068
"Roth Capital warms up to Tesla,?",[0.27575138 0.0331621  0.6910865 ],neutral,0.24258928
"Volkswagen supercharges EV network plans,?",[0.03374524 0.03328746 0.93296736],neutral,0.00045777857
"Tesla deliveries on track for North America record,?",[0.14993013 0.6654392  0.18463069],negative,-0.51550907
"Tesla endgames bandied around,?",[0.04480821 0.07162459 0.88356715],neutral,-0.026816383
"Auto sector rallies on trade deal optimism,?",[0.6798702  0.22370447 0.09642535],positive,0.45616573
"""GM, Fiat disclose buying regulatory credits from Tesla"",?",[0.04184533 0.02093788 0.9372168 ],neutral,0.020907452
"Tesla to make Model Y in Fremont,?",[0.06129858 0.04281016 0.89589125],neutral,0.01848841
"The SpaceX-Tesla valuation cross,?",[0.06247313 0.19899248 0.7385344 ],neutral,-0.13651934
"Auto sector reeling after Mexico tariff warning,?",[0.01373096 0.96272147 0.02354752],negative,-0.9489905
"Tesla promotes lower priced Chinese Model 3,?",[0.17549062 0.47225916 0.35225025],negative,-0.29676855
"Barclays latest to cut Tesla price target,?",[0.05452597 0.8317092  0.11376483],negative,-0.77718323
"Elon Musk pushes the accelerator on deliveries,?",[0.07133414 0.46247852 0.4661873 ],neutral,-0.3911444
"Tesla said to be prepping Fremont for Model Y,?",[0.04120353 0.05889348 0.899903  ],neutral,-0.017689954
"GM finds an EV charging station partner,?",[0.49642795 0.01733818 0.4862339 ],positive,0.47908977
"How much for a China-made Model 3 ,?",[0.05589389 0.01620173 0.92790437],neutral,0.039692163
"Ark Invest still a Tesla believer,?",[0.15093173 0.07526281 0.77380544],neutral,0.07566892
"Tesla pares loss after Musk e-mail circulated,?",[0.0531066  0.9265556  0.02033783],negative,-0.87344897
"Tesla peels off 5% as China risk highlighted,?",[0.02362235 0.95564383 0.02073384],negative,-0.9320215
"Consumer Reports warns on Tesla's Autopilot,?",[0.03759104 0.81881064 0.14359836],negative,-0.7812196
"BAML warns on potential Tesla short squeeze,?",[0.02771585 0.9093344  0.06294977],negative,-0.88161856
"Citi sees $36 Tesla bear case,?",[0.05123252 0.38601315 0.56275433],neutral,-0.33478063
"Tesla holds $200 as Apple backstop teased,?",[0.04892614 0.39669856 0.5543753 ],neutral,-0.34777242
"Morgan Stanley cuts bear case on Tesla to $10,?",[0.05365498 0.8543681  0.09197695],negative,-0.8007131
"Tesla drops below $200 as selling pressure builds,?",[0.01612039 0.9453494  0.0385302 ],negative,-0.929229
"Tesla -4% after Wedbush cites major concerns,?",[0.07390562 0.84968525 0.07640906],negative,-0.7757796
"Tesla slumps 6% on report of 'hardcore' cost-cutting plan,?",[0.01231403 0.9752237  0.01246228],negative,-0.9629097
"Auto tariffs kicked down the road for six months,?",[0.03478491 0.8480231  0.11719196],negative,-0.8132382
"NTSB updates on fatal Model 3 accident involving Autopilot,?",[0.02759158 0.80065256 0.17175588],negative,-0.773061
"Tesla's communications chief steps down,?",[0.02390533 0.7979382  0.17815644],negative,-0.7740329
"Tesla push to boost jobs in New York,?",[0.665442   0.14727563 0.18728235],positive,0.51816636
"T  Rowe Price sells most of its Tesla shares,?",[0.02213338 0.04287815 0.93498844],neutral,-0.020744767
"Auto sector rides higher on tariff delay,?",[0.49700215 0.45113292 0.05186493],positive,0.04586923
"Model 3 prices hiked by $400,?",[0.200058   0.69431114 0.10563084],negative,-0.49425316
"Auto sector skids after China tariff shot,?",[0.01446459 0.96178234 0.02375313],negative,-0.9473177
"Tesla called 'levered' play on China demand,?",[0.11168294 0.09683721 0.7914799 ],neutral,0.014845729
"Volkswagen starts taking preorders for long-range EV,?",[0.15754044 0.03079059 0.811669  ],neutral,0.12674984
"Tesla closes on $2 7B capital raise,?",[0.2942257  0.04429014 0.6614842 ],neutral,0.24993555
"""Sohn 2019: Picks include Wyndham, Cabot Oil; pans include Tesla - live updates"",?",[0.05206369 0.0121077  0.9358286 ],neutral,0.039955985
"BAML sees an 'identity crisis' at Tesla,?",[0.02911795 0.7768839  0.19399811],negative,-0.74776596
"U S  auto back in harm's way of trade battle,?",[0.06320384 0.8077946  0.12900162],negative,-0.74459076
"Tariff exemption for Tesla's Autopilot 'brain' is rejected,?",[0.16206186 0.6549187  0.18301943],negative,-0.4928568
"Tesla sets pricing on capital raise,?",[0.10638341 0.0385279  0.85508865],neutral,0.06785551
"Self-driving will make Tesla a $500B company - Musk,?",[0.31620908 0.03018682 0.65360415],neutral,0.28602228
"Tesla expects global shortage of electric vehicle battery minerals - Reuters,?",[0.06750847 0.82798153 0.10451   ],negative,-0.7604731
"Tesla looks to steady the ship with capital raise,?",[0.7079369  0.02383022 0.26823294],positive,0.68410665
"Tesla +5% after filing to raise $2B,?",[0.5854989  0.08645359 0.32804754],positive,0.49904534
"Tesla and Markel start to work out insurance plan,?",[0.2675271  0.01999552 0.7124774 ],neutral,0.24753158
"""Judge clears Musk, SEC deal over Twitter use"",?",[0.03197635 0.79017305 0.1778506 ],negative,-0.7581967
"EV charging stations part of White House discussion,?",[0.0270014  0.03289495 0.94010365],neutral,-0.005893549
"Morgan Stanley adjusts value of Tesla's autonomous business,?",[0.11914106 0.39292943 0.48792946],neutral,-0.27378836
"Tesla to slash solar panel prices - NYT,?",[0.22890264 0.6018583  0.16923901],negative,-0.37295568
"Tesla eyes alternative financing,?",[0.04182381 0.08241266 0.87576354],neutral,-0.04058885
"Tesla +1 1% as Musk has new deal with SEC over tweets,?",[0.31579736 0.330813   0.35338965],neutral,-0.015015632
"Ford sees Tesla in rear-view mirror,?",[0.0365365  0.12647793 0.8369855 ],neutral,-0.08994143
"""Musk, SEC again ask judge for more time to resolve contempt dispute"",?",[0.13138202 0.45895678 0.40966126],negative,-0.32757476
"Citron's Left takes no position on Tesla,?",[0.02877442 0.24415298 0.7270726 ],neutral,-0.21537855
"Notable Tesla bull throws in the towel,?",[0.10030533 0.12947747 0.7702172 ],neutral,-0.029172145
"""Tesla talks insurance, Model Y production and Gigahopes"",?",[0.02506321 0.0295162  0.94542056],neutral,-0.0044529885
"Tesla aims high after earnings miss,?",[0.67248654 0.26610056 0.06141298],positive,0.406386
"""Tesla misses by $1 96, misses on revenue"",?",[0.02383211 0.90214956 0.07401833],negative,-0.8783175
"""Tesla upgrades Model S/X, offers lower-priced variants"",?",[0.0581813  0.01796497 0.92385375],neutral,0.040216327
"Futures dip ahead of full earnings slate,?",[0.03149868 0.93626034 0.03224095],negative,-0.9047617
"Tesla Q1 2019 Earnings Preview,?",[0.0726398  0.31653008 0.6108301 ],neutral,-0.24389029
"Lucid Motors taps Model S architect as CEO,?",[0.03327147 0.0523633  0.91436523],neutral,-0.019091833
"Analysts dig into Tesla's robotaxi plan,?",[0.03749455 0.11719912 0.84530634],neutral,-0.07970457
"Tesla aims for robotaxis next year,?",[0.05027627 0.01729506 0.9324287 ],neutral,0.03298121
"Tesla talks autonomy,?",[0.1101471  0.29749635 0.59235656],neutral,-0.18734924
"Tesla bid down ahead of autonomy event,?",[0.02230199 0.88087314 0.09682485],negative,-0.8585712
"Tesla preps for Autonomy Day,?",[0.04427476 0.27457666 0.6811486 ],neutral,-0.2303019
"Board shakeup at Tesla,?",[0.02963487 0.8330756  0.13728951],negative,-0.8034407
"""SEC, Musk get more time to work things out"",?",[0.1768029  0.05228123 0.7709158 ],neutral,0.12452167
"T  Rowe Price funds slash Tesla holdings,?",[0.01710115 0.929335   0.05356384],negative,-0.9122338
"Highlights from the Shanghai Auto Show,?",[0.04017963 0.03992895 0.9198915 ],neutral,0.0002506785
"Elon Musk tweets on Tesla production (again),?",[0.06233544 0.19750078 0.7401638 ],neutral,-0.13516533
"Loup Ventures takes the long view on Tesla,?",[0.02814448 0.04519957 0.926656  ],neutral,-0.017055087
"Mega auto alliances could pressure suppliers,?",[0.03341257 0.85085136 0.1157361 ],negative,-0.8174388
"""Einhorn tackles Tesla, skims over GM"",?",[0.04637254 0.29151198 0.66211545],neutral,-0.24513945
"Panasonic gains after Tesla decision,?",[0.8357394  0.09068898 0.0735716 ],positive,0.7450504
"Toyota's hybrid master plan takes shape,?",[0.12468158 0.01048146 0.86483693],neutral,0.11420013
"Lower-priced Model 3 offered in China and Europe,?",[0.06365414 0.20894195 0.7274039 ],neutral,-0.14528781
"Tesla now offering Model 3 leases,?",[0.03952594 0.01989422 0.94057983],neutral,0.019631723
"Geely makes an electrifying move,?",[0.3464259  0.03540584 0.6181683 ],neutral,0.31102005
"Tesla -4% on reports of Gigafactory expansion freeze,?",[0.03456652 0.9435778  0.02185565],negative,-0.9090113
"New EV bill expected to be pitched in DC,?",[0.06902524 0.01838795 0.91258675],neutral,0.050637286
"Tesla extends expiration of Maxwell Tech takeover offer to May 15,?",[0.069292   0.03036704 0.9003409 ],neutral,0.038924955
"Jefferies cuts Tesla ahead of critical tests,?",[0.03987494 0.8754729  0.08465212],negative,-0.835598
"""Tesla: Morgan Stanley drops target to $240, concerned negative sentiment could impact core business"",?",[0.02394209 0.94254297 0.03351492],negative,-0.91860086
"Fiat to pay Tesla hundreds of millions to avoid emissions fines,?",[0.09562054 0.5593615  0.34501794],negative,-0.46374097
"U S  to push for EV supply chain strategy,?",[0.56574136 0.01783339 0.41642526],positive,0.54790795
"Tesla's autonomous event rescheduled for April 22,?",[0.03779307 0.31916258 0.6430443 ],neutral,-0.2813695
"Judge punts on Musk vs  SEC ruling,?",[0.07281866 0.81563735 0.11154401],negative,-0.7428187
"Tesla -8% as analysts dig in,?",[0.11455891 0.76231056 0.12313049],negative,-0.6477517
"Arguments are scheduled in SEC vs  Musk,?",[0.02598951 0.06722338 0.90678716],neutral,-0.04123387
"Tesla Q1 deliveries disappoint: How much cash in the bank ,?",[0.03834974 0.7640194  0.19763078],negative,-0.7256697
"Tesla deliveries tumble 31%,?",[0.01144769 0.9713064  0.01724589],negative,-0.9598587
"Tesla sets autonomous driving event,?",[0.03880148 0.06453539 0.8966631 ],neutral,-0.025733914
"Toyota doubles down on hybrids,?",[0.01937352 0.93774384 0.04288271],negative,-0.9183703
"U S  auto industry sees a drop in Q1,?",[0.01307901 0.96714306 0.019778  ],negative,-0.9540641
"Tesla sends a Semi out to make deliveries,?",[0.02909148 0.06615114 0.9047574 ],neutral,-0.037059657
"Daimler upshifts self-driving truck plans,?",[0.08608405 0.03974401 0.8741719 ],neutral,0.04634004
"JPMorgan reels in estimates on Tesla,?",[0.04977737 0.79257715 0.15764548],negative,-0.74279976
"Jefferies expects Tesla to rebound after rough Q1,?",[0.9216041  0.05022982 0.02816611],positive,0.87137425
"Tesla chair defends Musk,?",[0.04284899 0.36303765 0.59411335],neutral,-0.32018864
"""Musk, SEC face off in court on April 4"",?",[0.03254652 0.77747107 0.18998247],negative,-0.74492455
"China scales back EV subsidies,?",[0.2633093 0.5426748 0.1940159],negative,-0.27936548
"Securities fraud suit against Tesla thrown out for second time,?",[0.02117251 0.8975828  0.08124459],negative,-0.8764103
"""RBC lowers PT on Tesla, cuts Model 3 forecast"",?",[0.02173936 0.94192374 0.03633691],negative,-0.9201844
"Registration data suggests slump in Tesla sales,?",[0.01306113 0.96261466 0.02432423],negative,-0.94955355
"""Tesla target cut to $180 at Cowen, saying low-cost Model 3 needed"",?",[0.11230899 0.74985415 0.13783687],negative,-0.63754517
"Tesla joins Apple in trade secret case tied to China's Xpeng: Bloomberg,?",[0.03304054 0.5185349  0.44842458],negative,-0.48549438
"Report: Musk presses deliveries as Tesla workers' top priority,?",[0.14879592 0.15401974 0.6971843 ],neutral,-0.0052238256
"Automakers look to air it out,?",[0.03695547 0.03508373 0.9279608 ],neutral,0.0018717349
"Wedbush expects Tesla to outperform,?",[0.19627027 0.77801216 0.02571764],negative,-0.58174187
"Tesla postpones price hikes for a day,?",[0.03121277 0.82623535 0.14255191],negative,-0.7950226
"Musk never sought pre-approval of tweets,?",[0.03301592 0.02487786 0.94210625],neutral,0.008138066
"Tesla turns to employees in deliveries push,?",[0.04512756 0.40287068 0.5520018 ],neutral,-0.3577431
"Tesla reverses after Model Y event,?",[0.03373373 0.7998539  0.1664124 ],negative,-0.7661202
"Tesla Model Y Event - Live updates,?",[0.02609096 0.04716125 0.9267478 ],neutral,-0.021070287
"Tesla names new chief accounting officer,?",[0.04585383 0.07266442 0.88148177],neutral,-0.026810583
"Tesla introduces 'Model Y' tonight,?",[0.06834161 0.03282294 0.8988354 ],neutral,0.03551867
"The ax falls again at Tesla,?",[0.03895007 0.8033977  0.15765218],negative,-0.7644476
"Morgan Stanley reels in expectations on Tesla,?",[0.28637293 0.22303224 0.49059492],neutral,0.06334069
"Musk slams SEC for 'unprecedented overreach',?",[0.02293489 0.921711   0.05535413],negative,-0.8987761
"Tesla to raise car prices by about 3%,?",[0.8521179  0.01731035 0.13057181],positive,0.8348075
"Electrek: Tesla freezes store-closing plan until end of month,?",[0.01205809 0.9520082  0.03593367],negative,-0.9399501
"""Tesla wants to close stores--not so fast, say its landlords"",?",[0.03610941 0.6854212  0.27846938],negative,-0.64931184
"""Citron sees Tesla rebound, sets $320 target"",?",[0.2239514 0.0473145 0.7287341],neutral,0.1766369
"Tesla gets up to $520M in loans for Shanghai Gigafactory,?",[0.67497176 0.01860447 0.30642375],positive,0.6563673
"Tesla's engineering VP departs,?",[0.01678224 0.9201613  0.06305645],negative,-0.9033791
"Elon Musk's security clearance could be up in smoke,?",[0.04411273 0.63816535 0.3177219 ],negative,-0.5940526
"Tesla unveils V3 supercharging,?",[0.19634974 0.02991783 0.7737324 ],neutral,0.1664319
"Tesla to drop Model 3 fuel-savings ads in Germany,?",[0.02520791 0.9076688  0.06712323],negative,-0.8824609
"Tesla's Shanghai plant seen finished in May,?",[0.04988213 0.10250721 0.8476107 ],neutral,-0.052625086
"Musk 'doesn't need to be CEO' - top Tesla backer,?",[0.05495646 0.06323341 0.88181007],neutral,-0.008276951
"Tesla capital raise seen down the road if business doesn't improve,?",[0.5682003  0.16550028 0.26629946],positive,0.4027
"Tesla works out customs issue in China - Reuters,?",[0.07132815 0.29079238 0.6378795 ],neutral,-0.21946423
"Chinese customs holding up some Model 3s,?",[0.04118941 0.14215796 0.81665266],neutral,-0.10096854
"Tesla is no Apple - Barclays,?",[0.05860992 0.2951005  0.6462895 ],neutral,-0.23649059
"Cheaper Model 3 volume production expected mid-year,?",[0.4119977  0.12897071 0.4590316 ],neutral,0.283027
"RBC Capital on Tesla's Model Y rush,?",[0.04815795 0.13721229 0.8146298 ],neutral,-0.089054346
"Tesla Model Y to be unveiled March 14,?",[0.03782962 0.01727986 0.94489056],neutral,0.020549756
"Tesla Autopilot under the microscope again ,?",[0.07733903 0.11388747 0.80877346],neutral,-0.036548443
"CNBC: Tesla pays $920M convertible notes in cash,?",[0.0355207  0.06261787 0.9018614 ],neutral,-0.02709717
"Analysts buzz over Tesla's big reveals,?",[0.12151153 0.1320104  0.746478  ],neutral,-0.010498874
"Musk doesn't expect Q1 profit for Tesla,?",[0.05176473 0.47703344 0.47120184],negative,-0.4252687
"Tesla -3% as investors dig into standard Model 3 details,?",[0.41823334 0.16655476 0.41521186],positive,0.2516786
"Tesla dips negative on report $35K Model 3 is arriving (updated with halt info),?",[0.03792505 0.92129195 0.04078303],negative,-0.8833669
"Tesla halts orders ahead of big announcement,?",[0.01245186 0.9458559  0.04169225],negative,-0.933404
"""Tesla gets a bull at Baird, looks for Chinese financing"",?",[0.09578716 0.03019777 0.8740151 ],neutral,0.06558939
"Elon Musk says Tesla 'news' coming tomorrow,?",[0.12443639 0.06499384 0.8105698 ],neutral,0.059442542
"Maxwell shareholders look to abort Tesla deal,?",[0.04162092 0.5499511  0.40842804],negative,-0.50833017
"Wedbush warns on Tesla's SEC overhang,?",[0.0623981  0.46200997 0.4755919 ],neutral,-0.39961186
"Tesla -4 3% as SEC reportedly seeks contempt charge for Musk (updated),?",[0.0257043  0.88437814 0.08991761],negative,-0.8586738
"Tesla approved for confidential exhibit filing,?",[0.03599633 0.21371944 0.7502842 ],neutral,-0.17772311
"Nio +8% after 60 Minutes spotlight,?",[0.05779448 0.74128807 0.20091748],negative,-0.6834936
"Chinese EV market profiled on 60 Minutes,?",[0.02994235 0.03840652 0.9316511 ],neutral,-0.0084641725
"Nio gets boost as '60 Minutes' promos positive piece,?",[0.8557078  0.07908812 0.06520417],positive,0.7766197
"AutoNation CEO unloads on Tesla,?",[0.03278342 0.29993635 0.66728026],neutral,-0.26715294
"Tesla begins Model 3 deliveries in China,?",[0.08044005 0.01993491 0.89962506],neutral,0.060505137
"Trump administration ends auto fuel efficiency talks with California,?",[0.05026303 0.7628929  0.18684399],negative,-0.71262985
"Tesla slow to issue refunds - CNBC,?",[0.06262223 0.25622052 0.6811573 ],neutral,-0.1935983
"Tesla -1 7% as Consumer Reports pulls Model 3 recommendation,?",[0.24505654 0.56577927 0.18916415],negative,-0.32072273
"Tesla general counsel to depart,?",[0.03891272 0.76319915 0.19788817],negative,-0.72428644
"Tesla preps for Model 3 leasing (sooner or later ),?",[0.02651495 0.03167646 0.9418086 ],neutral,-0.005161509
