sentence,logit,prediction,sentiment_score
"Retail chief Ahrendts leaving Apple,?",[0.02735492 0.76101285 0.21163227],negative,-0.73365796
"""ITC decides on Apple, Qualcomm March 26"",?",[0.05943257 0.04993358 0.8906339 ],neutral,0.009498987
"Apple wins damages ruling against Qualcomm,?",[0.12564382 0.7899681  0.08438801],negative,-0.6643243
"Schumer-Sanders buyback block could hit big tech,?",[0.082332  0.5144913 0.4031767],negative,-0.4321593
"Apple holds 6% of U.S. smart speakers - report,?",[0.05820875 0.02198914 0.91980207],neutral,0.036219608
"Apple settles back-taxes with France,?",[0.09555349 0.43659148 0.4678551 ],neutral,-0.341038
"JPMorgan runs Apple-Netflix merger idea up the flagpole again,?",[0.05361566 0.35820287 0.58818144],neutral,-0.30458722
"Apple's Siri head leaves role - The Information,?",[0.04217456 0.19110307 0.7667223 ],neutral,-0.14892852
"Report: Facebook discontinuing iOS mobile research program,?",[0.04427945 0.23082213 0.72489834],neutral,-0.18654269
"Apple FaceTime fix coming (late),?",[0.03716502 0.5189295  0.4439055 ],negative,-0.48176447
"Google now seeing internal disruption from Apple certificate issue,?",[0.01472786 0.96083564 0.02443657],negative,-0.9461078
"Qualcomm asks German court to fine Apple,?",[0.03296405 0.9074961  0.05953993],negative,-0.87453204
"German court tosses Qualcomm patents,?",[0.03621844 0.82294154 0.14083998],negative,-0.7867231
"TechCrunch: Google app may violate Apple policy like Facebook's does (updated),?",[0.01955189 0.92737186 0.05307622],negative,-0.90782
"Smartphone shipments -5% in Q4,?",[0.20961383 0.7027003  0.0876858 ],negative,-0.4930865
"Apple banning Facebook's info-sucking research app (updated),?",[0.01536639 0.934536   0.05009762],negative,-0.9191696
"""Apple meeting Services goal, reconsiders iPhone pricing"",?",[0.1800264  0.02522406 0.79474956],neutral,0.15480234
"Analysts on Apple Q1: better than feared,?",[0.9086081  0.05837456 0.03301731],positive,0.8502335
"""Apple +4% on Q1 with strong Services, downside guide"",?",[0.8471747  0.10567752 0.04714775],positive,0.74149716
"Apple declares $0.73 dividend,?",[0.05396365 0.6835643  0.26247203],negative,-0.62960064
"""Apple beats by $0.01, beats on revenue"",?",[0.3710239  0.12524822 0.5037279 ],neutral,0.24577567
"""Apple, Aetna team up on health app"",?",[0.78203464 0.01896086 0.19900452],positive,0.7630738
"Apple Q1 report: What to watch,?",[0.0276218  0.05930939 0.91306883],neutral,-0.031687587
"Apple to patch FaceTime privacy bug,?",[0.03567667 0.8980476  0.06627569],negative,-0.86237097
"Apple Q1 2019 Earnings Preview,?",[0.05039137 0.23614691 0.71346176],neutral,-0.18575554
"China smartphone units -14% in 2018,?",[0.11722837 0.26226607 0.6205056 ],neutral,-0.14503771
"Apple spent $60B in U.S.; TSMC reports damage,?",[0.01498942 0.94552743 0.0394832 ],negative,-0.930538
"GameStop -3% as Apple mulls gaming service,?",[0.18014404 0.7358312  0.08402485],negative,-0.5556872
"Apple planning major iPad refresh,?",[0.09500702 0.03610995 0.8688831 ],neutral,0.05889707
"""Buy Apple ahead of priced-in earnings, says Morgan Stanley"",?",[0.1464966  0.01768335 0.8358201 ],neutral,0.12881324
"NYT: Zuckerberg pushing to integrate Facebook's messaging services,?",[0.69248205 0.01019038 0.29732752],positive,0.6822917
"Apple hires Samsung exec to lead battery work: Bloomberg,?",[0.03769455 0.07123677 0.8910687 ],neutral,-0.033542212
"CNBC: Apple lays off 200 from self-driving car project,?",[0.01284501 0.9617087  0.02544627],negative,-0.9488637
"Einhorn exits drug makers in rebalanced portfolio,?",[0.03200895 0.8597175  0.10827361],negative,-0.82770854
"AirPods 2 coming soon,?",[0.06959992 0.29232275 0.6380773 ],neutral,-0.22272283
"Apple's Qualcomm court admission; LCD out in 2020,?",[0.03771728 0.2976689  0.6646138 ],neutral,-0.25995162
"""Apple Pay comes to Target, Taco Bell"",?",[0.04721778 0.14535743 0.8074248 ],neutral,-0.09813965
"Digital giants in crosshairs of EU tax,?",[0.0568167  0.11805997 0.8251233 ],neutral,-0.061243273
"""Apple, Qualcomm fight included software - Bloomberg"",?",[0.0338533  0.07005291 0.8960938 ],neutral,-0.036199607
"Canaccord cuts iPhone sales estimates,?",[0.02403095 0.89887184 0.0770972 ],negative,-0.8748409
"FT: Spotify plans in-car voice-controlled music player,?",[0.03771461 0.03598944 0.92629594],neutral,0.001725175
"Munich court tells Apple to retract statement (update),?",[0.0186357  0.90367895 0.07768529],negative,-0.88504326
"Apple's Services another &quot;shoe to drop&quot; - Bernstein,?",[0.02587561 0.8477099  0.12641457],negative,-0.82183427
"""Apple in talks for """"ambitious"""" sci-fi show"",?",[0.07712074 0.05336642 0.86951286],neutral,0.023754321
"WhatsApp readies fight against India over message tracking,?",[0.0985933  0.19137092 0.7100358 ],neutral,-0.09277762
"Apple launching new low-cost iPads - report,?",[0.07301413 0.02779294 0.89919287],neutral,0.045221187
"Apple to trim hiring amid disappointing iPhone sales - Bloomberg,?",[0.01456382 0.9683127  0.01712356],negative,-0.9537489
"Universal TV vet joining Apple,?",[0.05220343 0.1611043  0.78669226],neutral,-0.108900875
"Apple talks Watch with Medicare plans - CNBC,?",[0.03498179 0.06608123 0.8989369 ],neutral,-0.031099431
"Verizon throws in Apple Music to its top unlimited plans,?",[0.11804938 0.0306618  0.85128886],neutral,0.08738758
"Apple cutting autonomous vehicle program,?",[0.04389397 0.03947728 0.9166288 ],neutral,0.004416682
"VirnetX +30% as court upholds Apple award,?",[0.33913994 0.50924957 0.1516105 ],negative,-0.17010963
"Apple replaced 11M iPhone batteries,?",[0.04160983 0.83648926 0.12190092],negative,-0.79487944
"Qualcomm loses patent challenge against Apple,?",[0.0420766  0.89953834 0.05838503],negative,-0.85746175
"Wedbush talks Apple M&amp;A targets and XR price cuts,?",[0.14109956 0.3457719  0.5131285 ],neutral,-0.20467235
"""Reuters: Apple eyed Samsung, MediaTek for 2019 iPhone modems"",?",[0.09092115 0.0321849  0.876894  ],neutral,0.05873625
"Three new iPhone models coming in 2019 - WSJ,?",[0.0374662  0.03056343 0.9319703 ],neutral,0.006902769
"HSBC cuts its Apple target (again),?",[0.05257716 0.8903386  0.05708431],negative,-0.83776146
"Some iPhone prices cut on JD.com,?",[0.02960859 0.8764924  0.09389903],negative,-0.8468838
"""Apple's Services decline temporary, says bull"",?",[0.01661408 0.9499637  0.03342222],negative,-0.9333496
"Reports of iPhone production cut for Q1,?",[0.03032559 0.9223455  0.04732888],negative,-0.8920199
"Tim Cook discusses Apple's focus and future,?",[0.03861376 0.01254434 0.9488419 ],neutral,0.026069421
"""Cook: Apple """"underappreciated"""" by Street"",?",[0.03790314 0.74257076 0.21952608],negative,-0.7046676
"Samsung adds iTunes to smart TVs,?",[0.33663484 0.02204754 0.6413176 ],neutral,0.3145873
"Barron's calls out value and income plays,?",[0.06204315 0.15231785 0.7856389 ],neutral,-0.09027471
"Trump: Not worried about Apple stock; company should build in U.S.,?",[0.89621687 0.02927751 0.07450563],positive,0.86693937
"Apple drops to fourth place by market value,?",[0.01980039 0.9464336  0.03376602],negative,-0.92663324
"App Store made $1.22B over holidays,?",[0.15238896 0.40369767 0.44391337],neutral,-0.2513087
"A double-whammy for Berkshire Hathaway,?",[0.05895656 0.34254673 0.5984967 ],neutral,-0.28359017
"Wedbush bullish despite &quot;Apple's darkest day&quot;,?",[0.05750222 0.5251336  0.41736415],negative,-0.4676314
"Goldman expects more Apple pain,?",[0.01776665 0.94018406 0.04204931],negative,-0.9224174
"Apple warning reverberates among suppliers,?",[0.07898908 0.7370341  0.1839768 ],negative,-0.658045
"""Cook discusses iPhone sales, Services forecast"",?",[0.04259215 0.03312403 0.92428386],neutral,0.009468112
"Apple cuts Q1 revenue guidance,?",[0.02026443 0.9294836  0.05025201],negative,-0.90921915
"RBC: Apple core holding despite headwinds,?",[0.77068913 0.1304169  0.09889401],positive,0.64027226
"How will the FAANGs perform in 2019,?",[0.06138011 0.00674362 0.9318763 ],neutral,0.05463649
"""Merck, Pfizer top Dow 2018 standings; Goldman Sachs slides to the bottom"",?",[0.0378437  0.8314235  0.13073282],negative,-0.7935798
"Analyst: Market needs FAANG to recover,?",[0.57274187 0.16204849 0.26520962],positive,0.41069338
"Epic Games takes on Apple and Google,?",[0.03155386 0.14833714 0.820109  ],neutral,-0.116783276
"Citi nearly halves iPhone XS Max outlook,?",[0.04571025 0.9006271  0.05366261],negative,-0.8549168
"Apple doubles down on iPhones made in India,?",[0.01630446 0.95746726 0.02622828],negative,-0.9411628
"CIRP: iPhone XR took 32% share in November,?",[0.22278021 0.02453684 0.752683  ],neutral,0.19824336
"""Wedbush bullish on Apple despite """"draconian sell-off"""""",?",[0.3163693  0.42600322 0.25762758],negative,-0.10963392
"Chinese companies boycott Apple,?",[0.01461172 0.9463644  0.03902389],negative,-0.9317527
"Rosenblatt: Apple could cut 4M iPhone units,?",[0.01985995 0.94331765 0.03682237],negative,-0.9234577
"Apple names Giannandrea to exec team,?",[0.031366   0.03352693 0.93510705],neutral,-0.002160933
"Apple faces iPhone ban in Germany (update),?",[0.0194498  0.92104113 0.05950904],negative,-0.9015913
"Qualcomm: Apple still violating Chinese court order,?",[0.01374763 0.9593025  0.02694991],negative,-0.94555485
"Tech companies favor central role of Fed in real-time payments: American Banker,?",[0.0418695  0.04489886 0.9132317 ],neutral,-0.003029369
"France moves ahead with tech tax,?",[0.42802918 0.04968134 0.52228945],neutral,0.37834784
"Apple hires Tesla senior designer,?",[0.0755906  0.0829801  0.84142923],neutral,-0.007389493
"Davidson cuts Apple target, says pullback overdone"",?",[0.03133472 0.91516787 0.05349746],negative,-0.88383317
"Noted analyst cuts iPhone estimates,?",[0.02457563 0.9107149  0.06470942],negative,-0.8861393
"Apple pushes update to resolve Qualcomm case,?",[0.18866532 0.3649631  0.4463715 ],neutral,-0.1762978
"Piper trims Apple target on supplier cuts,?",[0.0910191  0.80342466 0.10555626],negative,-0.71240556
"""Qualcomm requests China ban on iPhone XR, XS"",?",[0.04510554 0.7718073  0.18308716],negative,-0.7267018
"ITC will review iPhone ban ruling,?",[0.06185187 0.6147677  0.32338053],negative,-0.5529158
"Apple doubles down on U.S. job creation,?",[0.02067114 0.9472661  0.03206282],negative,-0.926595
"CNBC: Apple employs dozens of docs for health tech,?",[0.04367912 0.32494092 0.63137996],neutral,-0.2812618
"""Apple roundup: Modem plans, Texture launch, target cut"",?",[0.03850022 0.08547314 0.8760267 ],neutral,-0.04697291
"Qualcomm accuses Apple of ignoring China ban,?",[0.01942522 0.92940396 0.05117085],negative,-0.90997875
"Apple could move production if tariffs skyrocket,?",[0.07957313 0.69228977 0.22813709],negative,-0.6127166
"Invesco S&amp;P 500 Quality ETF (SPHQ) November Summary,?",[0.04509375 0.5658879  0.38901833],negative,-0.52079415
"Invesco QQQ ETF (QQQ) November Summary,?",[0.03507941 0.65835613 0.30656448],negative,-0.6232767
"Apple appeals China's iPhone sales ban,?",[0.03002364 0.9243158  0.04566056],negative,-0.8942922
"Qualcomm wins preliminary iPhone ban in China (update),?",[0.23015693 0.5808007  0.1890423 ],negative,-0.35064378
"Citi has $125 bear case for Apple,?",[0.04274015 0.12455091 0.8327089 ],neutral,-0.08181076
"Apple hires former Mango Health CEO,?",[0.06680646 0.36813396 0.56505954],neutral,-0.3013275
"Market slump continues amid trade tensions,?",[0.02218224 0.9261874  0.05163034],negative,-0.90400517
"Online holiday sales tracking at +19% pace,?",[0.15087762 0.08916677 0.75995564],neutral,0.061710857
"Morgan Stanley trims its Apple target,?",[0.0496933  0.8398415  0.11046516],negative,-0.7901482
"Apple acquires A&amp;R startup,?",[0.05818971 0.05170087 0.89010936],neutral,0.006488841
"CNBC: Apple bids for violent Israeli TV show,?",[0.03886396 0.6616669  0.29946908],negative,-0.622803
"UBS: IPhone purchase intent at five-year low,?",[0.01850498 0.8958988  0.08559625],negative,-0.87739384
"Apple supplier shares sink on latest news,?",[0.01567413 0.9593187  0.02500717],negative,-0.9436446
"France will tax digital giants from 2019,?",[0.03685927 0.0257583  0.9373824 ],neutral,0.011100965
"HomePod coming soon to China,?",[0.11068196 0.24388905 0.645429  ],neutral,-0.13320708
"""Analyst: Google, Amazon releasing AirPods rivals"",?",[0.03287988 0.07265396 0.89446616],neutral,-0.03977408
"Report: Apple reassigns staff to boost iPhones,?",[0.37257627 0.547425   0.07999877],negative,-0.1748487
"Saxo Bank speculates on Apple-Tesla linkup,?",[0.05418134 0.08642437 0.8593943 ],neutral,-0.032243025
"Apple downgraded on market saturation,?",[0.02036634 0.9199645  0.05966907],negative,-0.8995981
"Wearables shipments +22% in Q3,?",[0.15644099 0.7958705  0.04768856],negative,-0.6394295
"Report: 5G iPhones coming in 2020,?",[0.05814284 0.02264624 0.91921085],neutral,0.035496607
"Major upgrades coming to Apple's Airpods,?",[0.6810432  0.02370784 0.29524896],positive,0.65733534
"Microsoft overtakes Apple as most valuable U.S. company,?",[0.66784763 0.19043136 0.14172098],positive,0.47741628
"WSJ: Apple probed supply chain for misconduct,?",[0.01396456 0.94685566 0.03917981],negative,-0.93289113
"Apple complies with Indian regulation ahead of deadline,?",[0.19976601 0.10857692 0.69165707],neutral,0.09118909
"Apple Music coming to Amazon Echos,?",[0.03112268 0.05218368 0.91669357],neutral,-0.021060992
"""Canaccord cuts Apple target on """"lackluster"""" XR"",?",[0.02071068 0.9180122  0.06127713],negative,-0.8973015
"""Apple says XR is """"best-selling iPhone"""""",?",[0.6709492  0.02858214 0.3004686 ],positive,0.64236706
"UBS:Apple would face $1.5B hit from Trump tariff,?",[0.03849926 0.9126337  0.04886695],negative,-0.8741345
"Microsoft takes market cap crown from Apple,?",[0.20175211 0.21558198 0.5826659 ],neutral,-0.013829872
"Apple -1.6% as Trump hints at boosted phone/laptop tariffs on China,?",[0.37991855 0.58410496 0.03597656],negative,-0.20418641
"Supreme Court seems open to letting Apple antitrust suit proceed,?",[0.09955309 0.0149345  0.8855124 ],neutral,0.0846186
"Apple in Supreme Court over App Store,?",[0.02471387 0.88269705 0.0925891 ],negative,-0.8579832
"Black Friday online sales trending strong,?",[0.92522687 0.03407327 0.04069981],positive,0.8911536
"WSJ: IPhone XR discounts for Japan,?",[0.08147205 0.6100583  0.30846962],negative,-0.52858627
"Apple considered streaming dongle; ROKU -1.7%,?",[0.35651734 0.10243618 0.54104644],neutral,0.25408116
"Report: Apple acquired AI startup Silk Labs,?",[0.08496524 0.01169454 0.9033402 ],neutral,0.07327069
"Rosenblatt sees iPhone XR recovery in China,?",[0.9073592  0.02912442 0.06351642],positive,0.87823474
"WSJ: Apple in talks to give military vets access to electronic medical records,?",[0.6129907  0.01921246 0.3677969 ],positive,0.5937782
"Goldman slashes Apple target on XR weakness,?",[0.02417182 0.9437809  0.03204726],negative,-0.91960907
"Cook calls Google best search engine,?",[0.18270849 0.03985055 0.77744097],neutral,0.14285794
"Another Apple production cut - WSJ,?",[0.01719605 0.95188236 0.03092158],negative,-0.9346863
"""Apple partners with """"Moonlight"""" studio"",?",[0.04121095 0.09331708 0.86547196],neutral,-0.05210614
"CNBC: Appaloosa sells Apple stake,?",[0.04517958 0.03880248 0.9160179 ],neutral,0.006377101
"Another Apple supplier cuts guidance,?",[0.0169818  0.9555908  0.02742733],negative,-0.938609
"Buy Apple on supplier pullback - Morgan Stanley,?",[0.1362718  0.45011607 0.41361204],negative,-0.31384426
"Malone: Disney facing rough 'food fight' in streaming showdown,?",[0.18002722 0.6942661  0.12570669],negative,-0.51423883
"UBS cuts Apple target on competitive pressure,?",[0.02607674 0.9180647  0.05585853],negative,-0.891988
"""Downgrade: Apple ASPs """"no longer enough"""""",?",[0.04008514 0.37767395 0.58224094],neutral,-0.33758882
"FaceTime coming to the Apple Watch,?",[0.04538159 0.05461263 0.90000576],neutral,-0.009231046
"Apple supplier Qorvo cuts Q3 guidance,?",[0.01646331 0.95300615 0.03053058],negative,-0.93654287
"Goldman joins the iPhone unit cuts,?",[0.05097433 0.4196197  0.52940595],neutral,-0.36864537
"""More bad news for Apple, chip stocks"",?",[0.03776174 0.74928755 0.21295072],negative,-0.7115258
"Analysts negative on iPhone shipments,?",[0.01191231 0.96413434 0.02395332],negative,-0.95222205
"Apple slips after supplier cuts guidance,?",[0.01383793 0.9672939  0.01886814],negative,-0.953456
"Apple products (officially) come to Amazon,?",[0.02304826 0.03543948 0.9415123 ],neutral,-0.012391225
"IPhone suppliers drop on more softness warnings,?",[0.01198293 0.9683335  0.0196836 ],negative,-0.95635056
"Invesco S&amp;P 500 Quality ETF (SPHQ) October Summary,?",[0.04478485 0.58399683 0.37121835],negative,-0.539212
"Analyst ups Apple target on Services runway,?",[0.06511255 0.25714228 0.67774516],neutral,-0.19202971
"Invesco QQQ ETF (QQQ) October Summary,?",[0.03508775 0.6645182  0.30039406],negative,-0.6294304
"Qualcomm falls as Apple source says no settlement talks,?",[0.02387204 0.90609944 0.07002852],negative,-0.8822274
"EU states divided over digital tax,?",[0.03051704 0.8184366  0.15104629],negative,-0.7879196
"Rosenblatt downgrades Apple on weak iPhone sales,?",[0.01491781 0.9595581  0.02552398],negative,-0.94464034
"Report: Apple cancels iPhone XR output boost,?",[0.01674022 0.9615894  0.02167039],negative,-0.9448492
"IDC: Q3 worldwide tablet ships down Y/Y (again),?",[0.01044805 0.9727303  0.01682164],negative,-0.96228224
"Analysts unimpressed with Apple ending unit reports,?",[0.01706306 0.94885063 0.03408637],negative,-0.93178755
"BofAML steps to Apple sideline after earnings,?",[0.09277999 0.1658874  0.74133265],neutral,-0.073107414
"Apple down 7% on soft guidance,?",[0.01074401 0.97105664 0.01819934],negative,-0.9603126
"Apple declares $0.73 dividend,?",[0.05396365 0.6835643  0.26247206],negative,-0.62960064
"""Apple beats by $0.13, beats on revenue"",?",[0.38926935 0.11515672 0.49557394],neutral,0.27411264
"Apple's Q4 numbers to beat,?",[0.5862013  0.21442205 0.1993766 ],positive,0.37177926
"BofAML: Marked App Store declines could ding Apple Services,?",[0.01504387 0.9628051  0.02215105],negative,-0.94776124
"Apple explores iHeartMedia stake,?",[0.04142979 0.06293239 0.8956378 ],neutral,-0.0215026
"What's in store for Apple earnings,?",[0.0790676  0.05776787 0.8631646 ],neutral,0.021299731
"UBS: Apple Watch will grow 40% next year,?",[0.9181041  0.01281007 0.06908579],positive,0.90529406
"Apple launches new MacBook Air at event (live updates),?",[0.07326682 0.03483363 0.8918996 ],neutral,0.03843319
"""Updated iPad, Mac take center stage"",?",[0.06345019 0.02298644 0.9135633 ],neutral,0.04046376
"""Report: Apple's slow China expansion due to fraud, shifting demand"",?",[0.01747387 0.9436601  0.03886604],negative,-0.9261862
"Britain will target tech giants with digital tax in 2020,?",[0.07641222 0.01053812 0.91304964],neutral,0.0658741
"FT: Apple investigating student labor at Watch supplier,?",[0.01381923 0.92753744 0.05864329],negative,-0.9137182
"Jefferies: Apple Services worth $177/share by 2020,?",[0.06142646 0.04237368 0.8961998 ],neutral,0.019052781
"Tech giants may face billions in new taxes,?",[0.03770969 0.6928942  0.26939607],negative,-0.6551845
"Qualcomm: Apple $7B behind in royalties,?",[0.04093463 0.84676117 0.1123042 ],negative,-0.80582654
"""Bernstein boosts Apple's target, expects $800 ASP"",?",[0.69965386 0.02224194 0.27810416],positive,0.6774119
"""Italy fines Apple, Samsung for phone throttling"",?",[0.03795874 0.63273615 0.3293051 ],negative,-0.5947774
"Apple set to back strong privacy laws,?",[0.4295878 0.1287314 0.4416808],neutral,0.3008564
"Report: Apple subscription service coming to over 100 countries,?",[0.26018238 0.01166536 0.7281522 ],neutral,0.24851702
"""Kuo: Apple will launch new iPad mini, AirPower mat in next six months"",?",[0.21019286 0.0115837  0.7782234 ],neutral,0.19860916
"Germany urges tax minimum for tech giants,?",[0.14249177 0.2175604  0.63994783],neutral,-0.07506862
"Tim Cook calls on Bloomberg to retract spy chip story,?",[0.03815161 0.5974609  0.36438748],negative,-0.5593093
"Apple gets Street-high $310 price target from Wedbush,?",[0.6650833  0.09815765 0.23675902],positive,0.56692564
"""Apple sets Oct. 30 event likely to feature iPads, Macs"",?",[0.03204867 0.01562678 0.95232457],neutral,0.016421894
"Kuo: TSMC will be stay Apple's big chip winner,?",[0.5734711  0.02590204 0.40062684],positive,0.5475691
"""Apple launches privacy portal, initiatives"",?",[0.10362024 0.01012208 0.8862577 ],neutral,0.093498155
"Apple apologizes for ID thefts in China,?",[0.01654432 0.942131   0.04132476],negative,-0.92558664
"""Apple acquires Asaii founders, not company"",?",[0.14618273 0.00815894 0.8456583 ],neutral,0.1380238
"""Analyst expects iPhone XR to have strong Q4, offset Q1 weakness"",?",[0.8938872  0.06616285 0.0399499 ],positive,0.8277244
"""Goldman sees """"rapidly slowing"""" iPhone demand in China"",?",[0.06663004 0.4145264  0.51884353],neutral,-0.34789637
"Apple buys music analytics startup Asaii,?",[0.09419207 0.04615184 0.85965604],neutral,0.048040226
"Smartphone suppliers warn of weakness heading into holidays,?",[0.01934379 0.9457575  0.03489873],negative,-0.9264137
"Tech lunch break: Recovering from the fall,?",[0.07047284 0.7469206  0.18260664],negative,-0.67644775
"Top PC makers gain in Q3 shipments,?",[0.5979968  0.325426   0.07657728],positive,0.27257076
"""Alibaba, Tencent warn of stolen funds using Apple IDs"",?",[0.02981609 0.685154   0.28502986],negative,-0.6553379
"Apple supplier reports 30% growth in September revenue,?",[0.90334094 0.01742281 0.0792362 ],positive,0.88591814
"NSA security adviser says &quot;nobody's found anything&quot; on Chinese chips,?",[0.0376646  0.29378763 0.66854775],neutral,-0.25612304
"""Early premarket losers include SQ, AMZN, NFLX"",?",[0.03787865 0.32265618 0.6394652 ],neutral,-0.28477752
"""Apple, Dialog sign $600M licensing deal"",?",[0.42193034 0.03647971 0.5415899 ],neutral,0.38545063
"CNBC: Apple will give away content as part of new TV strategy,?",[0.03632591 0.02669063 0.93698347],neutral,0.009635275
"FBI Director deflects questions on Chinese chip investigation,?",[0.03981005 0.56215465 0.39803535],negative,-0.5223446
"Apple acquired background-removing machine learning startup last year,?",[0.10203444 0.03699968 0.8609659 ],neutral,0.06503476
"Tech lunch break: Large-caps slump with Nasdaq 100,?",[0.01213045 0.95979923 0.02807027],negative,-0.9476688
"The Information: Apple's iPhone fraud struggles in China cost billions,?",[0.03880802 0.6457913  0.31540072],negative,-0.60698324
"Invesco S&amp;P 500 Quality ETF (SPHQ) September Summary,?",[0.04557366 0.57420176 0.3802246 ],negative,-0.5286281
"BofAML survey shows significant rise in iPhone upgrade interest,?",[0.8866489  0.01930838 0.09404277],positive,0.8673405
"""Citi raises its Apple target, FY19 EPS estimate on XS sales"",?",[0.6486627  0.07279873 0.2785386 ],positive,0.57586396
"Invesco QQQ ETF (QQQ) September Summary,?",[0.03470256 0.6892758  0.27602163],negative,-0.65457326
"Facebook launches Portal smart speakers with eye on video calls,?",[0.24585454 0.01959004 0.7345554 ],neutral,0.2262645
"Report: Apple and BT nearing pay-TV deal,?",[0.610112   0.04150631 0.34838173],positive,0.5686057
"""Amazon roundup: Third-party sellers, Go Britain, and chip denials"",?",[0.03878107 0.04548267 0.9157363 ],neutral,-0.006701607
"Apple to Congress: No sign of microchip tampering,?",[0.03002274 0.73978454 0.23019262],negative,-0.7097618
"Einhorn blows out of numerous positions,?",[0.03054457 0.8569151  0.11254031],negative,-0.82637054
"Chinese spy chip report weighs on Apple suppliers,?",[0.01329296 0.9550651  0.03164189],negative,-0.9417721
"""Apple again denies Businessweek story, says there's no gag order"",?",[0.03346239 0.68128705 0.28525054],negative,-0.64782465
"""Amazon, Apple refute Bloomberg report on Chinese supply chain attack"",?",[0.05814659 0.4478069  0.49404642],neutral,-0.3896603
"""Tim Cook talks customer data """"bunk"""", China data storage"",?",[0.02665759 0.07167847 0.90166396],neutral,-0.04502088
"""Piper survey shows higher iPhone XS demand, raises FY19 ASP target"",?",[0.8834331  0.05262565 0.06394125],positive,0.83080745
"Analyst: Google will pay Apple $9B this year to remain default search,?",[0.41540295 0.03422742 0.5503696 ],neutral,0.38117552
"Bloomberg: ITC judge finds Apple violates one Qualcomm patent,?",[0.01594919 0.9441496  0.03990121],negative,-0.9282004
"Apple gets $234M in damages reversed in appeals court,?",[0.10623651 0.6589437  0.23481978],negative,-0.5527072
"JPMorgan starts Apple at Overweight on services potential,?",[0.0505848  0.82575256 0.12366261],negative,-0.77516776
"Report: New iPhone sales momentum likely to slow in late 2018,?",[0.00992572 0.97028357 0.01979071],negative,-0.96035784
"Apple iPhone XS Max cost breakdown,?",[0.0243699  0.86864406 0.10698606],negative,-0.84427416
"Gene Munster: Apple Music converting users 2.5x faster than Spotify,?",[0.14089009 0.08306321 0.77604663],neutral,0.057826884
"""Qualcomm charges Apple with stealing secrets, giving to Intel"",?",[0.02520151 0.77823853 0.19655997],negative,-0.75303704
"Report: Apple shifting iPhone XR orders due to production delays,?",[0.01160308 0.9704415  0.01795547],negative,-0.95883846
"""Apple completes Shazam buy, bringing ad-free version to all users"",?",[0.73274136 0.0112344  0.25602424],positive,0.72150695
"Analysts see Sirius XM success likely in Pandora bid,?",[0.802679   0.01855051 0.1787705 ],positive,0.7841285
"Ming-Chi Kuo: iPhone XS Max has 4x sales of XS,?",[0.19260308 0.01293739 0.7944596 ],neutral,0.17966568
"Tech giants face Commerce Department hearing; Apple remarks leak,?",[0.01604073 0.9140136  0.06994565],negative,-0.8979729
"""Risky business: Apple seeks streaming success without violence, sex"",?",[0.22729309 0.02113555 0.75157136],neutral,0.20615754
"""Modems, routers slammed by new U.S. tariffs but 'smart' tech goods escape"",?",[0.03754724 0.79774684 0.16470599],negative,-0.7601996
"""New iPhones, Apple Watch go on sale"",?",[0.08353642 0.01151189 0.9049517 ],neutral,0.072024524
"BMO raises its Apple target but wants to see iPhone unit growth,?",[0.83259773 0.0201318  0.14727052],positive,0.8124659
"""Reports: Apple held 62% of Q2 handset profit, dominated premium smartphones"",?",[0.17901634 0.05170029 0.76928335],neutral,0.12731606
"WSJ: Apple prioritized release of iPhone XS models over XR,?",[0.28907397 0.01700506 0.69392097],neutral,0.27206892
"Ireland fully recovers 3.1B tax bill from Apple,?",[0.79067725 0.14049652 0.06882628],positive,0.6501807
"Appeals court backs Copyright Royalty Board's decisions,?",[0.09077234 0.16390324 0.7453244 ],neutral,-0.0731309
"Tim Cook discusses Apple's narrow tariff miss,?",[0.1232292  0.04544836 0.83132243],neutral,0.077780835
"Bloomberg: Apple Watch excluded from latest tariffs,?",[0.03935257 0.37994483 0.5807026 ],neutral,-0.34059227
"Apple: ITC staff urging finding of no violation of Qualcomm patents,?",[0.12161689 0.60362655 0.27475652],negative,-0.48200965
"Report: Spotify nearing launch in Middle East/North Africa,?",[0.28072304 0.01545882 0.7038181 ],neutral,0.2652642
"Apple falls silent on wireless charger,?",[0.0235096  0.84822    0.12827042],negative,-0.82471037
"Report: LG Display becomes iPhone's second OLED supplier,?",[0.883985   0.01494615 0.10106891],positive,0.8690388
"Goldman drops its Apple EPS forecast on lower XR price,?",[0.02479346 0.9240733  0.05113322],negative,-0.89927983
"Needham praises Apple's &quot;movie industry&quot; release schedule,?",[0.03021953 0.04835988 0.92142063],neutral,-0.018140353
"Apple's fall iPhone event (live updates),?",[0.0349445 0.1451601 0.8198954],neutral,-0.11021559
"What to expect during Apple's iPhone launch event,?",[0.0515597  0.02752651 0.92091376],neutral,0.024033187
"UBS raises its Apple target on potential 20% services growth,?",[0.9006704  0.02473977 0.0745898 ],positive,0.87593067
"Invesco S&amp;P 500 Quality ETF (SPHQ) August Summary,?",[0.04632064 0.5877675  0.3659119 ],negative,-0.54144686
"""Analyst predicts iPhone delay, iPad USB-C ahead of fall event"",?",[0.03686261 0.7633823  0.1997551 ],negative,-0.7265197
"BofAML: Apple's iPhone prices could increase 20% under Trump's plan,?",[0.9265988  0.01046659 0.06293467],positive,0.9161322
