sentence,logit,prediction,sentiment_score
"Amazon taps Mexico's Oxxo for cash payments,?",[0.06059914 0.07349627 0.86590457],neutral,-0.012897123
"Amazon's AI lead drives target boost,?",[0.6133185  0.0674087  0.31927282],positive,0.5459098
"EU decision coming on Amazon inquiry,?",[0.05363852 0.21935314 0.72700834],neutral,-0.16571462
"Amazon plans video news app - The Information,?",[0.0231634  0.04182324 0.93501335],neutral,-0.018659841
"Amazon adding 800 jobs in Austin,?",[0.22704087 0.58085454 0.1921046 ],negative,-0.35381365
"""Amazon, Volkswagen partnership for 'industry cloud'"",?",[0.07293443 0.00890612 0.9181595 ],neutral,0.064028315
"Amazon plans Indian mall kiosk push - ET,?",[0.03468132 0.07661466 0.88870406],neutral,-0.04193334
"Supreme Court rejects Zappos appeal,?",[0.06408044 0.7716217  0.16429791],negative,-0.7075413
"Amazon may face EU sanctions over competition rules,?",[0.01945387 0.9161929  0.06435321],negative,-0.896739
"Amazon launching mobile ads challenging Google - Bloomberg,?",[0.04143214 0.5797468  0.37882107],negative,-0.53831464
"""Amazon blocks unprofitable ads, S F  banning Go "",?",[0.02617062 0.7686677  0.20516165],negative,-0.7424971
"Amazon launches MLB TV Prime channel,?",[0.04164908 0.04161186 0.91673905],neutral,3.72E-05
"""AT&amp;T CEO: Focus on retiring debt, not M&amp;A"",?",[0.03181411 0.02759172 0.94059414],neutral,0.004222386
"Amazon launches skincare private label,?",[0.07508104 0.02538816 0.8995308 ],neutral,0.049692877
"PillPack gains licenses; Kindle gets upgrade,?",[0.9040665  0.02206275 0.0738707 ],positive,0.8820037
"Tilray chief bullish on growth prospects,?",[0.07557807 0.39087322 0.53354865],neutral,-0.31529516
"Amazon brands not dominating as feared,?",[0.04720879 0.6111407  0.34165043],negative,-0.56393194
"Amazon wins final HQ2 incentive deal in Virginia,?",[0.8344321  0.04453161 0.12103621],positive,0.78990054
"""Amazon confirms accepting HSA, FSA cards"",?",[0.41910034 0.01459595 0.5663037 ],neutral,0.4045044
"""KeyBanc ups Amazon on """"accelerating profitability"""""",?",[0.46341538 0.01990909 0.5166755 ],neutral,0.4435063
"Amazon's auto tech moves bump up against GM,?",[0.48855355 0.29335913 0.21808733],positive,0.19519442
"Gogo goes all-in on AWS,?",[0.05351423 0.16511187 0.78137386],neutral,-0.111597635
"Axios: Amazon to let partners offer lower price elsewhere,?",[0.24357526 0.05391518 0.7025095 ],neutral,0.18966007
"""Warren proposes tech giant breakups, oversight"",?",[0.0385914  0.23058644 0.7308222 ],neutral,-0.19199504
"""Reports: Amazon, Sinclair, Yankees near buying YES Network for $3 5B"",?",[0.05729849 0.01679264 0.9259088 ],neutral,0.04050585
"Variety: Music streamers (without Apple) appeal songwriter royalty hike,?",[0.08092833 0.44281593 0.47625577],neutral,-0.3618876
"Amazon spent record $14 2M lobbying in 2018 - report,?",[0.10417666 0.03724136 0.858582  ],neutral,0.0669353
"Amazon-Berkshire-JPMorgan names health JV Haven,?",[0.04164399 0.1308582  0.82749784],neutral,-0.089214206
"Amazon closing all U S  pop-ups - WSJ,?",[0.02615228 0.579508   0.39433968],negative,-0.5533557
"""Amazon, Mexico in talks for mobile payments"",?",[0.12472822 0.01326555 0.86200625],neutral,0.11146267
"CFRA says Amazon could disrupt smart homes,?",[0.01274448 0.9456433  0.04161216],negative,-0.9328988
"Evercore raises Amazon on gross profit potential,?",[0.5192739  0.12482978 0.35589638],positive,0.3944441
"Amazon coming in big with new grocery store concept,?",[0.8529251  0.01893488 0.12814   ],positive,0.8339902
"Amazon plans new grocery chain - report,?",[0.03162022 0.07557038 0.89280933],neutral,-0.04395016
"Amazon stops selling Dash buttons,?",[0.02193044 0.8588028  0.11926676],negative,-0.83687234
"Cuomo attempts bringing Amazon HQ2 back to NY,?",[0.08726087 0.02447461 0.8882645 ],neutral,0.062786266
"Amazon hires GM global manufacturing chief,?",[0.04487247 0.24922557 0.705902  ],neutral,-0.2043531
"Amazon gives brands counterfeit deletion power,?",[0.03145101 0.10310528 0.8654437 ],neutral,-0.07165427
"Amazon launches weekly Prime delivery option,?",[0.08763784 0.03120117 0.88116103],neutral,0.056436673
"How much are streamers losing from mooching ,?",[0.02679022 0.8764574  0.09675238],negative,-0.8496672
"Amazon pulls back Seattle expansion,?",[0.04818733 0.8181444  0.13366826],negative,-0.76995707
"Amazon chooses head for pharma initiative - CNBC,?",[0.08838526 0.02826141 0.88335335],neutral,0.060123853
"""Amazon, Comcast, EA in bidding for stake in Nexon"",?",[0.03827826 0.01371143 0.9480103 ],neutral,0.024566833
"JBG Smith gives stock awards tied to closing Amazon deals,?",[0.0908046  0.03621645 0.8729789 ],neutral,0.054588154
"Walmart pushes harder into digital ads,?",[0.39792955 0.08852586 0.51354456],neutral,0.3094037
"Lyft goes all-in on AWS,?",[0.09214471 0.3484078  0.55944747],neutral,-0.2562631
"Amazon names Pepsi vet to board,?",[0.03571711 0.10376479 0.86051816],neutral,-0.06804769
"Pentagon review into Amazon bias delays JEDI,?",[0.06313337 0.3830643  0.5538024 ],neutral,-0.31993094
"AWS customers have climbing costs - The Information,?",[0.08355211 0.76404715 0.15240082],negative,-0.680495
"Buffett explains retail vs  brand battle--like elephants fighting,?",[0.10918605 0.263253   0.627561  ],neutral,-0.15406695
"RBC sees $5B India headwind for Amazon,?",[0.02612785 0.94369155 0.03018065],negative,-0.9175637
"""Trouble for Amazon, Flipkart in India "",?",[0.04544555 0.24989302 0.7046614 ],neutral,-0.20444748
"Trump calls Amazon's HQ2 &quot;big loss&quot; for NYC,?",[0.04159728 0.19460338 0.7637993 ],neutral,-0.1530061
"Judge won't block hire by Amazon-Berkshire-JPMorgan health JV,?",[0.03808687 0.77950805 0.18240511],negative,-0.74142116
"Details on Amazon-Berkshire-JPMorgan health JV,?",[0.0218281  0.04432265 0.9338492 ],neutral,-0.022494555
"Amazon's ad business will take from Google - report,?",[0.05241873 0.00680922 0.940772  ],neutral,0.045609504
"Qualcomm's mesh network kit gets Alexa support,?",[0.76531756 0.01905206 0.21563035],positive,0.74626553
"Hedge funds loaded up on tech shares,?",[0.05701644 0.47552985 0.46745378],negative,-0.41851342
"Apple's Q4 HomePod shipments grew 45%,?",[0.944066   0.02130799 0.03462591],positive,0.922758
"""Diller: Hollywood 'irrelevant,' and Netflix has won the game"",?",[0.11751429 0.05792023 0.8245655 ],neutral,0.05959406
"Amazon refocuses film strategy,?",[0.45945644 0.01352805 0.5270155 ],neutral,0.4459284
"NetEase +4% on Amazon China merger report,?",[0.20714323 0.433153   0.35970378],negative,-0.22600977
"Amazon aims for greener package delivery,?",[0.41911814 0.00985362 0.57102823],neutral,0.4092645
"New Zealand next to plan digital tax,?",[0.09504813 0.03255379 0.8723981 ],neutral,0.06249434
"Amazon invests in electric truck startup,?",[0.0415905  0.00786589 0.9505436 ],neutral,0.033724606
"Amazon held last-minute talks for NYC HQ,?",[0.02826958 0.06541423 0.9063162 ],neutral,-0.03714465
"Alphabet replaces Amazon as Citi top pick,?",[0.20991577 0.3226141  0.4674701 ],neutral,-0.11269833
"SL Green slides after Amazon nixes NYC HQ,?",[0.01352888 0.9537167  0.03275438],negative,-0.9401878
"Amazon cancels NY HQ (update),?",[0.01386639 0.9313893  0.0547444 ],negative,-0.9175229
"When retail sales reports go rogue,?",[0.0204668  0.875744   0.10378925],negative,-0.8552772
"Amazon doubled government bond holdings in 2018,?",[0.7415753  0.03078078 0.22764398],positive,0.7107945
"Amazon pays $0 in income taxes for 2018 ,?",[0.03818149 0.08896363 0.87285495],neutral,-0.05078214
"""Amazon, GM in talks to invest in electric pickup truck maker Rivian - Reuters"",?",[0.11731198 0.01206943 0.87061864],neutral,0.10524255
"California governor proposes data dividend,?",[0.15051018 0.1633382  0.6861516 ],neutral,-0.012828022
"Amazon heads to Coachella,?",[0.04835662 0.2910599  0.66058344],neutral,-0.24270329
"""Walmart, Deliv end online grocery partnership"",?",[0.0507968  0.05907489 0.89012825],neutral,-0.008278091
"Amazon com acquiring home Wi-Fi company eero,?",[0.04328098 0.08585671 0.8708623 ],neutral,-0.042575724
"Amazon launches Live to take on QVC,?",[0.14914532 0.0684289  0.78242576],neutral,0.080716416
"Amazon reconsidering NY HQ - report,?",[0.0471117 0.2642593 0.688629 ],neutral,-0.2171476
"""Bezos publishes Enquirer mails, accuses AMI of blackmail"",?",[0.02874468 0.76037675 0.21087861],negative,-0.73163205
"Microsoft backs facial recognition legislation,?",[0.49792036 0.04469787 0.45738176],positive,0.45322248
"Woody Allen sues Amazon for $68M,?",[0.0215554  0.866094   0.11235066],negative,-0.84453857
"Amazon cuts stake to regain India seller,?",[0.28556117 0.60321367 0.11122516],negative,-0.3176525
"Amazon will overtake MELI in Mexico - HSBC,?",[0.37271333 0.03275291 0.59453374],neutral,0.33996043
"Baby Skill Activity launching for Alexa,?",[0.03331405 0.04833359 0.91835237],neutral,-0.01501954
"Apple holds 6% of U S  smart speakers - report,?",[0.04232795 0.02979156 0.92788047],neutral,0.012536392
"Amazon appoints Starbucks COO to board,?",[0.03221263 0.07533696 0.8924504 ],neutral,-0.043124326
"Amazon should buy Redfin for data - Susquehanna,?",[0.21678989 0.01522754 0.7679826 ],neutral,0.20156235
"Futures start week on flat note,?",[0.06169176 0.76057386 0.17773438],negative,-0.6988821
"Analysts trim Amazon after earnings,?",[0.01484382 0.9553032  0.02985304],negative,-0.9404594
"""Amazon turns lower as CFO tackles margin, India on call"",?",[0.01636796 0.9552275  0.02840452],negative,-0.9388595
"Amazon reports holiday beats; AWS +46%,?",[0.06732678 0.3058582  0.626815  ],neutral,-0.23853141
"""Amazon beats by $0 39, beats on revenue"",?",[0.4666253  0.09990598 0.43346873],positive,0.36671934
"Amazon removing items ahead of Indian policy - report,?",[0.04200796 0.5919401  0.36605194],negative,-0.5499321
"""India won't delay policies hitting Amazon, Walmart"",?",[0.15538299 0.04752161 0.7970954 ],neutral,0.107861385
"Amazon Q4 2018 Earnings Preview,?",[0.05420913 0.25582954 0.6899613 ],neutral,-0.20162041
"Embark autonomous semis hauling Amazon cargo,?",[0.03530364 0.04771603 0.9169804 ],neutral,-0.012412384
"Amazon plans Middle East push - CNBC,?",[0.0449154  0.1396613  0.81542325],neutral,-0.09474589
"Amazon scaling back Channels - The Information,?",[0.07852854 0.05673562 0.86473584],neutral,0.021792922
"Analyst cuts Amazon target before earnings,?",[0.02947177 0.8612107  0.10931756],negative,-0.83173895
"Amazon responds to Rekognition bias report,?",[0.13347632 0.01863837 0.8478854 ],neutral,0.114837945
"Amazon considers Meritage Homes partnership - The Information,?",[0.03278325 0.00832031 0.9588964 ],neutral,0.024462935
"""Gender, racial bias found in Amazon's Rekognition"",?",[0.04480088 0.1713879  0.7838112 ],neutral,-0.12658702
"Amazon looks to partner with consumer goods manufacturers,?",[0.8357381  0.00840607 0.15585572],positive,0.8273321
"Pentagon probes Amazon over JEDI contract,?",[0.02038536 0.9212654  0.05834929],negative,-0.90088004
"Amazon needs more pharmacies for consumer offering - Jefferies,?",[0.33433235 0.01508148 0.6505861 ],neutral,0.31925088
"Amazon's self-driving Scout starts deliveries,?",[0.1281103  0.07103018 0.8008595 ],neutral,0.05708012
"""Amid rulemaking heat, big tech firms spend record amounts on lobbying"",?",[0.12167481 0.04838159 0.82994354],neutral,0.073293224
"Mercadolibre -2% as Amazon starts Brazil sales,?",[0.18314354 0.26054683 0.5563097 ],neutral,-0.07740329
"Digital giants in crosshairs of EU tax,?",[0.0568167  0.11805997 0.8251233 ],neutral,-0.061243273
"FT: Spotify plans in-car voice-controlled music player,?",[0.03771465 0.03598947 0.92629594],neutral,0.001725175
"Amazon announces re:MARS conference,?",[0.03379262 0.22719061 0.7390168 ],neutral,-0.193398
"Shareholder proposal targets Amazon's Rekognition,?",[0.02989346 0.02575888 0.9443476 ],neutral,0.004134584
"Amazon Prime tops 100M U S  members,?",[0.21501744 0.04502119 0.7399613 ],neutral,0.16999625
"AWS acquires cloud optimization startup,?",[0.2516291  0.01530142 0.7330695 ],neutral,0.2363277
"Online holiday sales up 17% in 2018,?",[0.9362731  0.02667813 0.0370488 ],positive,0.90959495
"Morgan Stanley: Videogame makers winners if Amazon does cloud gaming,?",[0.44006333 0.04663629 0.51330036],neutral,0.39342704
"Amazon Go seen as long-term winner,?",[0.838556   0.03671466 0.12472937],positive,0.8018413
"Oppenheimer confident on Amazon's Q4,?",[0.06965953 0.18797939 0.74236107],neutral,-0.118319854
"Fox says it won't bid on regional sports nets,?",[0.04633934 0.31309375 0.6405669 ],neutral,-0.26675442
"Amazon comes for Facebook's ad money - Cowen,?",[0.03084499 0.09121463 0.87794036],neutral,-0.06036964
"Whole Foods eyes vacant Sears stores,?",[0.02623088 0.74598235 0.22778676],negative,-0.7197515
"German court says Amazon's Dash violates law,?",[0.01881576 0.92970896 0.05147528],negative,-0.9108932
"Report: Amazon developing game-streaming service,?",[0.02825794 0.03959024 0.93215185],neutral,-0.011332303
"Amazon's IMDb launches streaming service,?",[0.03642749 0.05494167 0.90863085],neutral,-0.018514175
"Retail declines extend from malls to online,?",[0.0172822  0.94340265 0.0393151 ],negative,-0.92612046
"Retail sector bruising after disappointing guidance updates,?",[0.01617002 0.96539605 0.01843394],negative,-0.949226
"Amazon comes for MongoDB; MDB -15%,?",[0.03777898 0.03935095 0.92287004],neutral,-0.001571976
"Amazon invests further in warehouse robotics,?",[0.78741074 0.00846463 0.20412458],positive,0.7789461
"Could the Bezos divorce impact Amazon shareholders ,?",[0.03320064 0.40687808 0.5599213 ],neutral,-0.37367743
"Amazon hires Disney vet for Gadgets,?",[0.02924361 0.05836486 0.91239154],neutral,-0.029121252
"Amazon still growing US market share - Piper,?",[0.7739791  0.05334258 0.17267826],positive,0.72063655
"Amazon's free sample ad strategy - report,?",[0.02883724 0.04833658 0.9228262 ],neutral,-0.01949934
"Amazon acquiring cloud migration startup ,?",[0.06201921 0.06157206 0.87640876],neutral,0.00044715
"""Amazon Key comes to Ring, garages, businesses"",?",[0.05565333 0.04999126 0.89435536],neutral,0.005662061
"Perishable food play from Amazon,?",[0.04794008 0.16364503 0.78841484],neutral,-0.11570495
"""Ring launches smart peephole, security lights"",?",[0.02981322 0.04858359 0.92160314],neutral,-0.018770369
"Report: More than 100M devices featuring Alexa have been sold,?",[0.04138745 0.01003688 0.9485756 ],neutral,0.031350575
"Amazon Go seen generating huge sales,?",[0.6163622  0.03297596 0.3506618 ],positive,0.58338624
"Amazon workers on strike in Spain,?",[0.01635692 0.9451483  0.03849481],negative,-0.9287914
"Canaccord ups Alphabet on modest Amazon competition,?",[0.3014574  0.11302134 0.5855212 ],neutral,0.18843606
"Ring launching new security lights ,?",[0.10395684 0.02344433 0.87259877],neutral,0.08051251
"Amazon bull wants gas stations,?",[0.04761827 0.06515133 0.8872304 ],neutral,-0.017533053
"""Evercore lowers Amazon target, revenue estimates"",?",[0.04826694 0.71546346 0.23626961],negative,-0.6671965
"How will the FAANGs perform in 2019 ,?",[0.06138011 0.00674362 0.9318763 ],neutral,0.05463649
"Analyst: Market needs FAANG to recover,?",[0.57274187 0.16204849 0.26520965],positive,0.41069338
"Amazon targets rural India market,?",[0.04816907 0.01010526 0.9417257 ],neutral,0.038063806
"Amazon plans to expand Whole Foods reach,?",[0.8991945  0.00831388 0.09249163],positive,0.8908806
"Austria makes plans to tax digital giants,?",[0.0864571  0.39017972 0.5233632 ],neutral,-0.30372262
"UBS: Holiday toy spending comes up short,?",[0.01811456 0.954112   0.02777346],negative,-0.9359974
"""Yankees in talks with Amazon, Sinclair for Yes Network"",?",[0.04991664 0.01667549 0.93340784],neutral,0.033241153
"Jefferies says Amazon's Solimo label decelerating,?",[0.01121269 0.9683385  0.02044885],negative,-0.9571258
"""India's new rules could hit Amazon, Walmart"",?",[0.0571099  0.47212765 0.47076246],negative,-0.41501775
"Report: Amazon advised U S  government on portal,?",[0.05278362 0.2287285  0.7184879 ],neutral,-0.1759449
"Amazon: 'This season was our best yet',?",[0.53036827 0.05872386 0.41090786],positive,0.4716444
"SEC pressures Amazon on Prime revenue (update),?",[0.02188139 0.8978249  0.08029375],negative,-0.8759435
"""Air Transport Services +4%, says Amazon to lease 10 additional aircraft"",?",[0.20214657 0.01341161 0.78444177],neutral,0.18873496
"RBC sees $19B in Alexa revenue,?",[0.20840897 0.05785401 0.73373705],neutral,0.15055496
"Report: Amazon lowering seller fees,?",[0.6414292  0.16132809 0.19724272],positive,0.4801011
"Amazon struggles in grocery push,?",[0.03600882 0.89683837 0.06715281],negative,-0.86082953
"CNBC: Amazon exec leaves after two-year hiatus,?",[0.0325129  0.7953547  0.17213236],negative,-0.7628418
"Stocks gain strongly after blue Monday,?",[0.84233594 0.1136557  0.04400836],positive,0.72868025
"Tech companies favor central role of Fed in real-time payments: American Banker,?",[0.04186951 0.04489886 0.9132317 ],neutral,-0.003029358
"Aegis names internet M&amp;A potentials for 2019,?",[0.03285367 0.04382519 0.9233211 ],neutral,-0.01097152
"JPMorgan sticks with Costco,?",[0.05758178 0.25283763 0.68958056],neutral,-0.19525585
"France moves ahead with tech tax,?",[0.42802918 0.04968134 0.5222895 ],neutral,0.37834784
"AWS signs on in Oracle's JEDI suit,?",[0.08775939 0.03716176 0.8750788 ],neutral,0.050597634
"WSJ: Amazon works to eliminate CRaP products,?",[0.13496356 0.06843534 0.7966011 ],neutral,0.066528216
"CNBC: Amazon considered health test acquisition,?",[0.04996018 0.0371486  0.91289127],neutral,0.012811583
"Report: AWS hits bumps in renewable energy,?",[0.74338806 0.1369573  0.11965464],positive,0.60643077
"Report: AWS replaces Juniper routers,?",[0.09388999 0.59602165 0.3100884 ],negative,-0.50213164
"Instacart will stop Whole Foods deliveries,?",[0.01477229 0.92500013 0.0602276 ],negative,-0.91022784
"Amazon Go goes real small in Seattle,?",[0.04909506 0.3939637  0.5569413 ],neutral,-0.34486863
"N J  labor coalition wants code of conduct for Amazon (update),?",[0.20271443 0.04341209 0.75387347],neutral,0.15930234
"Amazon workers in NYC want to unionize (update),?",[0.02709614 0.9015305  0.07137332],negative,-0.87443435
"Amazon partners with Orange; launches Nordics region,?",[0.19074808 0.00690783 0.8023441 ],neutral,0.18384025
"Bigger footprint with smaller Amazon Go,?",[0.51929337 0.06287463 0.41783196],positive,0.45641875
"Report: Japan to increase scrutiny of foreign big-data firms,?",[0.9059564  0.01772294 0.07632061],positive,0.8882334
"Cowen analyst calls Amazon top pick for 2019,?",[0.21705581 0.04007518 0.742869  ],neutral,0.17698063
"Amazon plans chips in Intel's territory,?",[0.0266284  0.03039642 0.94297516],neutral,-0.003768018
"Report: Disney looks to sell regional sports nets piecemeal,?",[0.17305776 0.00882214 0.8181201 ],neutral,0.16423562
"Invesco QQQ ETF (QQQ) November Summary,?",[0.03507941 0.65835613 0.30656448],negative,-0.6232767
"""Mattel, Hasbro drop on Amazon's private label toys"",?",[0.03898249 0.49978092 0.46123663],negative,-0.46079844
"Amazon Go flagship for London ,?",[0.04105449 0.0667998  0.8921457 ],neutral,-0.025745302
"Amazon-Target intrigue again,?",[0.06203907 0.2713761  0.66658485],neutral,-0.20933703
"Market slump continues amid trade tensions,?",[0.02218224 0.9261874  0.05163035],negative,-0.90400517
"Online holiday sales tracking at +19% pace,?",[0.15087762 0.08916677 0.75995564],neutral,0.061710857
"Amazon will charge sellers for safety violations,?",[0.01789488 0.9122257  0.06987938],negative,-0.89433086
"Amazon Go getting ready for takeoff,?",[0.05501644 0.20664473 0.7383388 ],neutral,-0.15162829
"Amazon invites users to help Alexa,?",[0.02473368 0.02644097 0.9488253 ],neutral,-0.001707289
"France will tax digital giants from 2019,?",[0.03685927 0.0257583  0.9373824 ],neutral,0.011100965
"Comcast set to launch Amazon Prime Video on Xfinity platform,?",[0.04415289 0.00641069 0.9494364 ],neutral,0.03774219
"""Analyst: Google, Amazon releasing AirPods rivals"",?",[0.03287988 0.07265396 0.89446616],neutral,-0.03977408
"EU ministers fail to agree on digital tax,?",[0.01685739 0.94482076 0.0383218 ],negative,-0.9279634
"""Amazon, Stamps com drop on suggested USPS hike"",?",[0.1326834  0.45550478 0.41181183],negative,-0.32282138
"""FT: France, Germany plan digital tax compromise"",?",[0.08291036 0.04721753 0.8698721 ],neutral,0.035692826
"Amazon reveals Prime 2018 data,?",[0.14404798 0.14199626 0.7139558 ],neutral,0.002051711
"Amazon tests cashierless tech in larger stores,?",[0.0723118  0.05709214 0.87059605],neutral,0.015219662
"Apple Music coming to Amazon Echos,?",[0.03112268 0.05218368 0.91669357],neutral,-0.021060992
"Lawmakers push Amazon harder for facial rec answers,?",[0.04338903 0.7234561  0.23315485],negative,-0.68006706
"Reports: MLB joining crowded ring fighting for Fox RSNs,?",[0.05478184 0.5005425  0.44467562],negative,-0.44576067
"Germany next to put Amazon under the microscope,?",[0.04522176 0.04656072 0.90821755],neutral,-0.001338963
"Amazon launches Security Hub,?",[0.09366423 0.13259447 0.77374136],neutral,-0.038930237
"AWS announces its A I  chip,?",[0.33226842 0.04947241 0.6182592 ],neutral,0.28279603
"Amazon moving off Oracle databases,?",[0.03562353 0.42291832 0.54145813],neutral,-0.3872948
"Jefferies: AWS headed for $71B in revenue,?",[0.5285538  0.0419793  0.42946696],positive,0.48657447
"WeWork pilot of Amazon Alexa for Business comes to halt,?",[0.03214893 0.81744164 0.15040946],negative,-0.7852927
"Amazon selling patient data software,?",[0.03111083 0.0749253  0.8939638 ],neutral,-0.04381448
"AWS launches cloud service for satellite data,?",[0.04086844 0.01264795 0.9464837 ],neutral,0.028220484
"THR: YouTube pulling back from scripted content spending,?",[0.09112769 0.7835476  0.12532476],negative,-0.6924199
"AWS using more efficient ARM server chips,?",[0.25824794 0.01145309 0.73029894],neutral,0.24679485
"Amazon: Cyber Monday breaks records,?",[0.07924754 0.5813418  0.33941057],negative,-0.50209427
"Amazon pushes hard in online ads,?",[0.07518898 0.6079279  0.3168831 ],negative,-0.5327389
"Cyber Monday expected to set a record,?",[0.221462   0.1393202  0.63921773],neutral,0.0821418
"Goldman's fortuitous coincidence in Queens deal,?",[0.41084135 0.03506554 0.5540931 ],neutral,0.3757758
"Ellie Mae moves infrastructure to Amazon Web Services,?",[0.1431736  0.01567155 0.8411548 ],neutral,0.12750205
"Airbnb names Amazon's Stephenson its new chief financial officer,?",[0.03652346 0.03419248 0.92928404],neutral,0.002330978
"AWS reInvent on tap this week,?",[0.11751933 0.03449029 0.84799045],neutral,0.08302903
"Black Friday online sales trending strong,?",[0.92522687 0.03407327 0.04069981],positive,0.8911536
"Online shopping up 29% from last year,?",[0.94536763 0.02925687 0.02537554],positive,0.91611075
"""Amazon: """"Record"""" UK Black Friday shopping"",?",[0.04423863 0.14123143 0.81452996],neutral,-0.0969928
"U K  headache for Amazon on Black Friday,?",[0.05081877 0.34400547 0.6051758 ],neutral,-0.2931867
"Amazon stops blocking U S website Down Under,?",[0.02893305 0.82889795 0.14216898],negative,-0.7999649
"Half of Amazon HQ2 jobs in tech,?",[0.03768052 0.72152585 0.24079369],negative,-0.68384534
"U S  online shipping up 17% this season,?",[0.93710196 0.03189028 0.03100766],positive,0.9052117
"Bloomberg: Yankees draw partners including Amazon to YES deal,?",[0.6322001  0.02413624 0.34366354],positive,0.6080639
"""Amazon """"technical error"""" revealed customer data"",?",[0.03155876 0.60150075 0.3669404 ],negative,-0.569942
"WSJ: Amazon Pay coming to stores ,?",[0.05106093 0.11943455 0.8295045 ],neutral,-0.06837362
"Amazon Alexa's Bluetooth SDK now widely available,?",[0.09477919 0.01326825 0.8919526 ],neutral,0.081510946
"CNBC: Amazon joins bids for Fox regional sports nets,?",[0.66257876 0.01884881 0.31857243],positive,0.6437299
"CNBC: Amazon's Bezos names new top adviser,?",[0.10526379 0.01443189 0.8803043 ],neutral,0.0908319
"AWS develops new services amid open-source pushback,?",[0.42079687 0.01311344 0.5660897 ],neutral,0.40768343
"Travelers expands smart-home program to 11 more states,?",[0.85013425 0.01418563 0.13568012],positive,0.83594865
"Bezos: Amazon not 'too big to fail',?",[0.05718525 0.61895686 0.32385787],negative,-0.56177163
"Amazon regains smart speaker market,?",[0.84653884 0.0384545  0.11500674],positive,0.80808437
"""USPS loss triples to almost $4B, may pressure Amazon"",?",[0.02761147 0.9510777  0.02131082],negative,-0.9234662
"Malone: Disney facing rough 'food fight' in streaming showdown,?",[0.18002722 0.6942661  0.12570669],negative,-0.51423883
"""Amazon has 10K+ employees working on Alexa, Echo"",?",[0.04876059 0.09613084 0.85510856],neutral,-0.047370248
"DOJ's Delrahim speaks on antitrust approach in age of mergers,?",[0.08079493 0.03067454 0.88853055],neutral,0.05012039
"Amazon in pact with JBG Smith for leasing space at several buildings,?",[0.13334258 0.01369562 0.8529618 ],neutral,0.11964697
"Citi makes room for Amazon at Long Island City building,?",[0.0268172  0.0411913  0.93199146],neutral,-0.014374098
"NYC gives Amazon $1 5B incentive for split HQ2,?",[0.3490621  0.03512101 0.61581683],neutral,0.31394106
"""Amazon to set operations hub in Nashville, with 5,000 jobs"",?",[0.2357508 0.0295771 0.7346721],neutral,0.20617369
"AWS opens East Coast GovCloud,?",[0.04440328 0.17974046 0.7758563 ],neutral,-0.13533717
"Google challenges Amazon for East Coast talent,?",[0.06513443 0.06515389 0.86971164],neutral,-1.95E-05
"""Amazon picks NYC, Northern Virginia for HQ2"",?",[0.02977116 0.03791611 0.9323127 ],neutral,-0.008144941
"""Instinet raises Amazon target over $2,000"",?",[0.6401384  0.04564697 0.31421462],positive,0.5944914
"Instagram spurred Citron's Left to cover Facebook short,?",[0.05321157 0.6052874  0.34150106],negative,-0.5520758
"""Democrats to review Trump actions on AT&amp;T, Amazon"",?",[0.06767628 0.20847696 0.72384673],neutral,-0.14080068
"Alibaba sets Singles' Day sales record,?",[0.26729023 0.15125571 0.58145404],neutral,0.11603452
"""Amazon ships cheaper than FedEx, UPS"",?",[0.46250427 0.06253197 0.47496384],neutral,0.3999723
"Apple products (officially) come to Amazon,?",[0.02304825 0.03543948 0.9415123 ],neutral,-0.012391234
"Wedbush: Microsoft could win Pentagon cloud contract,?",[0.8961131  0.02350636 0.08038058],positive,0.87260675
"Microsoft wins Gap cloud business,?",[0.7477447  0.07501186 0.17724343],positive,0.67273283
"Invesco QQQ ETF (QQQ) October Summary,?",[0.03508775 0.6645182  0.30039406],negative,-0.6294304
"""Cisco, Amazon partner on hybrid solution for AWS"",?",[0.43333942 0.01127685 0.55538374],neutral,0.42206258
"CNBC: Comcast plans streaming box for Net-only customers,?",[0.04179854 0.00821345 0.949988  ],neutral,0.033585086
"""Amazon's Echo, Music come to Mexico"",?",[0.05115149 0.05493308 0.8939154 ],neutral,-0.003781587
"REITs to watch as New York may win half of Amazon HQ2,?",[0.4282795  0.03121269 0.54050785],neutral,0.3970668
"NYT: Half of Amazon's HQ2 coming to Queens,?",[0.03872344 0.09430557 0.866971  ],neutral,-0.055582132
"EU states divided over digital tax,?",[0.03051704 0.8184366  0.1510463 ],negative,-0.7879196
"JBG Smith jumps 4 3% after DC suburb seen as frontrunner for Amazon HQ2,?",[0.7529094  0.16882014 0.07827046],positive,0.5840893
"Amazon hiring thousands of holiday delivery drivers,?",[0.10635342 0.12374306 0.7699035 ],neutral,-0.017389648
"WSJ: Amazon will split HQ2 between two cities,?",[0.04165327 0.06214406 0.8962026 ],neutral,-0.020490792
"Amazon ratchets up holiday sales battle,?",[0.5261728  0.27135226 0.2024749 ],positive,0.25482056
"Trump weighs antitrust case on Big Tech,?",[0.07202873 0.49525896 0.43271232],negative,-0.42323023
"WSJ: Several cities in late stage talks for Amazon HQ2,?",[0.08283966 0.0177207  0.8994397 ],neutral,0.06511895
"Tragedy at Amazon warehouse in Baltimore,?",[0.02046607 0.9042312  0.07530269],negative,-0.8837651
