sentence,logit,prediction,sentiment_score
"""Facebook launches Dating in U S ; MTCH, IAC lower"",?",[0.02025913 0.928029   0.05171181],negative,-0.90776986
"""FB, European publishers team for Watch shows"",?",[0.03636491 0.06157104 0.902064  ],neutral,-0.02520613
"EU looking into Facebook's Libra,?",[0.03701648 0.10664069 0.85634285],neutral,-0.06962421
"Facebook user phone numbers found in server leak - TechCrunch,?",[0.0193525  0.8312707  0.14937676],negative,-0.8119182
"Facebook paper addresses challenge of portability vs  privacy,?",[0.28039834 0.0517044  0.6678973 ],neutral,0.22869393
"Facebook adds privacy control for face recognition,?",[0.45559168 0.01635985 0.52804846],neutral,0.4392318
"Ares Management in wind power purchase pact with Facebook,?",[0.06755095 0.02309079 0.90935826],neutral,0.044460155
"FB's internal review doubted disinformation actions,?",[0.03927965 0.48736483 0.47335553],negative,-0.4480852
"Facebook Business launches Messenger lead generation,?",[0.43308783 0.01915865 0.5477536 ],neutral,0.41392916
"Facebook updates political ad rules with eyes on '20 election,?",[0.03196641 0.08188162 0.88615197],neutral,-0.049915206
"DoJ opposes Google-backed undersea cable,?",[0.04525327 0.6969166  0.25783017],negative,-0.6516633
"Snap -4 5% as Instagram tests close-friends app,?",[0.42992288 0.48666146 0.08341572],negative,-0.056738585
"Facebook publishing 2015 data-scraping document,?",[0.040252   0.14840876 0.81133926],neutral,-0.108156756
"""News Corp  prepares news app answer to Google, Facebook"",?",[0.03513232 0.03169386 0.9331739 ],neutral,0.0034384578
"Agency officials raise flags over draft Trump social media order,?",[0.03804019 0.85174054 0.11021917],negative,-0.8137004
"Justice Department assisting state AG tech probe,?",[0.02729446 0.7468641  0.22584143],negative,-0.7195696
"Facebook facing EU antitrust probe over Libra - Bloomberg,?",[0.01917298 0.924479   0.05634805],negative,-0.90530604
"Facebook rolls out privacy feature for off-network activity,?",[0.19791503 0.01056645 0.7915185 ],neutral,0.18734859
"WhatsApp in talks for second mobile payments market,?",[0.06638533 0.01637511 0.91723955],neutral,0.05001022
"Facebook consolidation may make breakup harder - FTC,?",[0.02412973 0.88321126 0.09265899],negative,-0.8590815
"State AGs ready their own tech antitrust probe - WSJ,?",[0.03928599 0.2347066  0.72600746],neutral,-0.19542061
"Binance seeks to create regional version of Libra,?",[0.11739895 0.00611395 0.8764871 ],neutral,0.111285
"Facebook takes action on China campaign after Twitter tip,?",[0.04011333 0.8389162  0.1209705 ],negative,-0.79880285
"Instagram users can flag false info,?",[0.03110343 0.6039082  0.3649884 ],negative,-0.57280475
"Plaintiffs argue Facebook knew of privacy leak vulnerability,?",[0.02607504 0.7410879  0.23283702],negative,-0.71501285
"Facebook simplifies Group privacy settings,?",[0.2992579  0.01955232 0.6811898 ],neutral,0.27970558
"Tech breakups might be antitrust remedy - FTC chief,?",[0.04228682 0.28771588 0.66999733],neutral,-0.24542907
"Facebook used contractors to transcribe user audio - Bloomberg,?",[0.03123776 0.27276558 0.69599664],neutral,-0.24152783
"Last Oculus co-founder departs Facebook,?",[0.02304879 0.79733706 0.17961413],negative,-0.7742883
"Facebook news tab coming this fall,?",[0.04166944 0.26395586 0.69437474],neutral,-0.22228643
"Facebook loses appeal on biometric class action suit,?",[0.02492947 0.9449953  0.03007516],negative,-0.9200658
"Facebook testing resale of subscription VOD,?",[0.1036993  0.01716912 0.8791316 ],neutral,0.08653017
"Facebook sues developers for click injection fraud,?",[0.01461909 0.93983907 0.04554181],negative,-0.92521995
"Facebook wins review of BlackBerry photo tag patent,?",[0.83183223 0.08366296 0.08450481],positive,0.7481693
"""Facebook adding its brand to Instagram, WhatsApp - report"",?",[0.13615611 0.01747862 0.8463653 ],neutral,0.11867749
"MKM reinstates Facebook at Buy,?",[0.06247491 0.29284677 0.6446784 ],neutral,-0.23037186
"FTC's Facebook probe focused on acquisitions - WSJ,?",[0.03975369 0.39121962 0.5690267 ],neutral,-0.3514659
"""Facebook approached Netflix, Disney about TV chat device support - report"",?",[0.17118888 0.03502268 0.79378843],neutral,0.13616619
"Facebook warns over Libra plans,?",[0.01523565 0.95255697 0.03220743],negative,-0.9373213
"""FB bans alcohol, tobacco sales between users"",?",[0.0345467  0.2886716  0.67678165],neutral,-0.2541249
"Facebook gets Street-high target after earnings,?",[0.69463843 0.08559304 0.21976852],positive,0.6090454
"""Facebook +3 2% with another beat on earnings, revenues"",?",[0.5480736  0.24429433 0.20763212],positive,0.30377924
"""Facebook EPS beats by $0 12, beats on revenue"",?",[0.3008102  0.09367678 0.60551304],neutral,0.20713341
"FTC approves $5B Facebook settlement; FB -1 4%,?",[0.7204914  0.07821555 0.201293  ],positive,0.64227587
"Facebook to settle with SEC for $100M-plus - WSJ,?",[0.14259255 0.41150454 0.44590288],neutral,-0.268912
"Facebook CEO has certification mandate in settlement - Reuters,?",[0.07248729 0.03185175 0.89566094],neutral,0.040635545
"Facebook Q2 Earnings Preview,?",[0.04713959 0.23232591 0.7205345 ],neutral,-0.18518633
"Justice Dept  launches broad new antitrust probe into big tech (updated),?",[0.26406977 0.0725816  0.6633486 ],neutral,0.19148818
"FTC will announce $5B FB settlement - report,?",[0.13238485 0.03197281 0.83564234],neutral,0.10041204
"""Good news/bad news: Philly Fed strong, leading indicators lose ground"",?",[0.02193774 0.95044744 0.02761484],negative,-0.9285097
"Instagram test will hide like count,?",[0.04469452 0.20212151 0.753184  ],neutral,-0.15742698
"Waters calls for Facebook's Zuckerberg to come testify on Libra,?",[0.04010209 0.24370472 0.71619326],neutral,-0.20360264
"Libra's Marcus handles wallet questions at Senate panel,?",[0.03195903 0.07933041 0.88871056],neutral,-0.047371373
"Big Tech under fire on Capitol Hill,?",[0.05465054 0.39407426 0.5512752 ],neutral,-0.33942372
"""Target adds Facebook exec to lead tech infrastructure, operations"",?",[0.09955861 0.0078926  0.89254874],neutral,0.09166602
"Treasury Dept  has serious concerns over Libra - Mnuchin,?",[0.02268153 0.8696566  0.1076619 ],negative,-0.8469751
"Facebook says Libra won't launch until regulators satisfied,?",[0.04398392 0.21811067 0.73790544],neutral,-0.17412674
"FTC approves near-$5B settlement with Facebook - WSJ,?",[0.8943324  0.05028873 0.05537895],positive,0.8440437
"Twitch held 72% of Q2 live-streaming market,?",[0.02867574 0.02026807 0.95105624],neutral,0.008407673
"The president is a no-coiner,?",[0.07027474 0.32124856 0.6084767 ],neutral,-0.25097382
"U S  launches probe of French digital tax,?",[0.04960002 0.66012985 0.2902701 ],negative,-0.61052984
"Sun Valley confab arrives as media/tech consolidation rolls on,?",[0.15754718 0.04558628 0.7968666 ],neutral,0.11196089
"Fed has 'serious concerns' over Facebook Libra - Powell,?",[0.03464851 0.7908334  0.17451814],negative,-0.75618494
"""Facebook looks to boost Oculus with acquisitions, VR deals - report"",?",[0.8854772  0.0158899  0.09863286],positive,0.8695873
"Libra launch cannot be done 'alone' - Facebook,?",[0.03290975 0.28924233 0.6778479 ],neutral,-0.25633258
"""Apple, Amazon, Facebook, Google set to testify in House panel hearing"",?",[0.04370233 0.01938368 0.936914  ],neutral,0.02431865
"Barclays affirms buying Facebook before earnings,?",[0.1694905  0.21410562 0.6164039 ],neutral,-0.04461512
"Instagram rolls out anti-bullying tools,?",[0.03558417 0.13172144 0.83269435],neutral,-0.09613726
"U K  PM candidate Johnson seeks tax on tech giants - Reuters,?",[0.11130279 0.31862208 0.57007515],neutral,-0.20731929
"""Google, Facebook probed over U K  ad market dominance"",?",[0.18541218 0.06068304 0.75390476],neutral,0.12472914
"Facebook facing antitrust look from EU - Bloomberg,?",[0.03140765 0.86127317 0.10731926],negative,-0.8298655
"Facebook target boosted on Libra potential,?",[0.7698514  0.03781507 0.19233353],positive,0.7320363
"Facebook bull raises on revenue acceleration,?",[0.27048337 0.44556636 0.28395024],negative,-0.17508298
"""Twitter, Facebook dip after Trump comments"",?",[0.02562652 0.8619947  0.11237875],negative,-0.83636814
"Facebook in talks for 1M square feet in Hudson Yards - report,?",[0.07757979 0.01929882 0.9031214 ],neutral,0.058280975
"""Fed to set high bar for Facebook's Libra, Powell says"",?",[0.2902842  0.05511547 0.6546004 ],neutral,0.23516873
"Facebook launches issue ad transparency tools worldwide,?",[0.23301247 0.01597154 0.75101596],neutral,0.21704093
"Facebook to give France ID on users suspected of hate speech - Reuters,?",[0.02881564 0.67646384 0.29472056],negative,-0.6476482
"House panel sets hearing on Facebook currency,?",[0.04276962 0.27485654 0.6823738 ],neutral,-0.23208691
"Facebook will face trial over 30M-user data breach,?",[0.01814062 0.94258004 0.03927929],negative,-0.92443943
"Senators pushing to force disclosure of tech user data value - Axios,?",[0.04219861 0.1360391  0.8217623 ],neutral,-0.09384049
"""India key to Facebook's currency dreams, Jefferies says"",?",[0.1232155  0.02703583 0.84974873],neutral,0.096179664
"""Senate hearing shows political risk for Facebook, Cowen says"",?",[0.05878435 0.36709693 0.57411873],neutral,-0.3083126
"Senate panel sets Facebook crypto hearing for July 16,?",[0.03244144 0.21856879 0.7489898 ],neutral,-0.18612735
"AMLO pitches universal internet with Facebook,?",[0.09333111 0.01000557 0.8966633 ],neutral,0.083325535
"Support grows for hearings on Facebook's crypto plans,?",[0.8201735  0.0831091  0.09671738],positive,0.7370644
"Facebook releases plan for Libra crypto,?",[0.03130672 0.02429879 0.9443945 ],neutral,0.007007934
"Facebook +2% ahead of crypto launch,?",[0.2070559  0.09357315 0.699371  ],neutral,0.11348275
"SunTrust sees major move for Facebook in crypto plans,?",[0.16716051 0.01268327 0.8201562 ],neutral,0.15447724
"Facebook more than doubling ad spend - WSJ,?",[0.6443171  0.08633048 0.26935238],positive,0.5579866
"""Visa, Mastercard, PayPal, Uber on board Facebook cryptocurrency - WSJ"",?",[0.03029091 0.04808847 0.92162055],neutral,-0.017797565
"Privacy concerns boot Facebook from S&amp;P ESG index,?",[0.02192151 0.9056683  0.07241017],negative,-0.8837468
"Deutsche Bank sees Facebook streaming becoming $5B business,?",[0.10194507 0.00935337 0.88870156],neutral,0.0925917
"""Facebook gathered sensitive data on 187,000 via app - TechCrunch"",?",[0.07149768 0.28998497 0.6385174 ],neutral,-0.21848729
"Facebook -2% amid report emails connect CEO to questionable privacy approach,?",[0.01703627 0.963107   0.01985678],negative,-0.94607073
"Facebook +1 7% as MoffettNathanson leaves sidelines,?",[0.070194   0.71858394 0.21122208],negative,-0.64838994
"Big Tech on trial at House hearing,?",[0.08074618 0.10703255 0.8122212 ],neutral,-0.026286371
"G20 to wrap up digital tax rules by 2020,?",[0.08242302 0.02229158 0.8952854 ],neutral,0.060131446
"Russian planning much bigger fines for tech firms - report,?",[0.0451893  0.77880657 0.17600416],negative,-0.73361725
"Facebook suspends app pre-installs on Huawei phones,?",[0.01721176 0.9279257  0.05486251],negative,-0.910714
"Facebook crypto details to come in June 18 whitepaper - TechCrunch,?",[0.02678076 0.06165554 0.91156363],neutral,-0.034874782
"Facebook plans outside foundation to run cryptocurrency - report,?",[0.02714129 0.02699911 0.94585955],neutral,0.00014218129
"""Facebook, Google see little risk from probes - Citi"",?",[0.04965101 0.17842495 0.771924  ],neutral,-0.12877394
"Big Tech faces Congressional probe,?",[0.03267403 0.7267349  0.24059108],negative,-0.69406086
"FTC to lead Facebook probes; DOJ has lead on Google,?",[0.03197091 0.03830578 0.9297233 ],neutral,-0.0063348636
"Facebook pushed for Irish tax breaks to offset EU increases - report,?",[0.24805327 0.25942358 0.4925232 ],neutral,-0.011370316
"Facebook discusses crypto plans with CFTC,?",[0.02259986 0.05151185 0.9258883 ],neutral,-0.028911984
"Court directs Facebook to give shareholders records on breaches,?",[0.02732164 0.16365175 0.80902666],neutral,-0.13633011
"Facebook -1 3% loses EU privacy court bid,?",[0.0151038  0.9497146  0.03518163],negative,-0.9346108
"Facebook will launch crypto in 2020 - BBC,?",[0.0269807  0.05087235 0.9221469 ],neutral,-0.023891654
"Facebook's multibillion-dollar FTC settlement delayed by split - WSJ,?",[0.02511547 0.902735   0.07214956],negative,-0.8776195
"Facebook removes nearly 3 4B fake accounts,?",[0.01725854 0.93910205 0.04363949],negative,-0.9218435
"""Facebook, Winklevoss held crypto talks"",?",[0.02876505 0.10136826 0.86986667],neutral,-0.0726032
"Instagram enables creators to use landscape video on IGTV,?",[0.02676209 0.03470948 0.93852836],neutral,-0.007947395
"Facebook ends commissions for political ad sales,?",[0.02501435 0.83999556 0.13499005],negative,-0.8149812
"Instagram celebs' private data exposed in leak - TechCrunch,?",[0.0202809  0.85617596 0.12354324],negative,-0.83589506
"""Facebook sets up Swiss fintech for blockchain, payments"",?",[0.04109919 0.01089373 0.94800705],neutral,0.03020546
"Facebook breakup would be last resort - EU regulator,?",[0.03977686 0.13861142 0.8216117 ],neutral,-0.09883456
"Facebook purges 'inauthentic' content originating in Israel,?",[0.01667324 0.8776481  0.10567859],negative,-0.8609749
"Facebook introduces 'one-strike' policy,?",[0.16523679 0.13697083 0.6977924 ],neutral,0.028265953
"""Facebook roundup: Wages, spyware, breakup"",?",[0.0299985  0.7472064  0.22279517],negative,-0.7172079
"""Slack's prelim  Q1: $149 7M billings, $39 4M loss"",?",[0.03049206 0.89071655 0.07879139],negative,-0.8602245
"Facebook sues South Korean analytics firm over practices,?",[0.01133997 0.9653044  0.02335562],negative,-0.9539644
"""Break up Facebook  Co-founder, senator say yes"",?",[0.0512137  0.48425362 0.46453264],negative,-0.4330399
"Facebook to allow cross-border political ads in Europe - Politico,?",[0.05033245 0.15514922 0.79451835],neutral,-0.10481678
"London chosen as base for Whatsapp payment push,?",[0.18840481 0.02253982 0.7890554 ],neutral,0.16586499
"Facebook's Sandberg meets lawmakers ahead of settlement,?",[0.02999688 0.09829622 0.8717069 ],neutral,-0.06829934
"Social media ad spending slowing - IAB,?",[0.01562773 0.95688874 0.02748356],negative,-0.941261
"Facebook updates video ranking; removes Russian accounts,?",[0.02285968 0.83055055 0.14658977],negative,-0.80769086
"Facebook names new execs for Instagram - Cheddar,?",[0.05687374 0.01896712 0.9241591 ],neutral,0.03790661
"Facebook building crypto payments system,?",[0.03033569 0.06386149 0.9058028 ],neutral,-0.033525802
"""Facebook blocks Alex Jones, others from using services"",?",[0.01429742 0.9334368  0.05226574],negative,-0.9191394
"""Facebook, FTC discuss settlement with stricter privacy rules - Politico"",?",[0.46034566 0.20612127 0.33353305],positive,0.2542244
"""Facebook F8 kickoff: New app, site; Oculus preorders open"",?",[0.03101444 0.03527106 0.9337145 ],neutral,-0.004256621
"DZ Bank boosts Facebook to a Buy,?",[0.86163723 0.05600124 0.08236149],positive,0.805636
"""Slack reveals $401M rev, $139M loss before listing"",?",[0.04398676 0.69503415 0.2609791 ],negative,-0.6510474
"""Facebook broke privacy laws by exposing user data, Canada says"",?",[0.02217799 0.90971    0.06811204],negative,-0.887532
"New York AG to probe Facebook's contact collection - NYT,?",[0.02750199 0.76184094 0.21065702],negative,-0.73433894
"UBS bullish on Facebook's ad potential,?",[0.21230888 0.4915533  0.2961378 ],negative,-0.27924442
"Facebook +5% as revenue beats in Q1 marked by legal expense,?",[0.5792253  0.38632372 0.03445104],positive,0.19290158
"""Facebook, Inc  beats by $0 27, beats on revenue"",?",[0.5316991  0.21852067 0.2497802 ],positive,0.31317845
"Futures dip ahead of full earnings slate,?",[0.03149868 0.93626034 0.03224095],negative,-0.9047617
"""Facebook, Inc  Q1 Earnings Preview"",?",[0.03142478 0.09698148 0.8715938 ],neutral,-0.065556705
"Credit-card issuers boost social media pitches,?",[0.8592922  0.05819862 0.08250923],positive,0.8010936
"""Snap, Roku see gains after Twitter's surprising user strength"",?",[0.91486436 0.04628268 0.03885292],positive,0.8685817
"Facebook taps State official as new general counsel,?",[0.04586564 0.29112652 0.66300786],neutral,-0.24526088
"Zuckerberg in hot seat of FTC probe,?",[0.04763608 0.48748308 0.46488082],negative,-0.439847
"Facebook boosts estimate of Instagrammers affected by password incident,?",[0.20109709 0.75302273 0.04588015],negative,-0.55192566
"Latest privacy misstep from Facebook,?",[0.01922161 0.90613353 0.07464481],negative,-0.8869119
"CNBC: Facebook building entry to voice assistants,?",[0.39821312 0.0197178  0.58206916],neutral,0.3784953
"Facebook gave preferential data access - NBC,?",[0.05254186 0.04414456 0.9033136 ],neutral,0.0083973
"Bullish Barclays says add Facebook before earnings,?",[0.13170354 0.22823925 0.6400572 ],neutral,-0.09653571
"""Another outage for Facebook, Instagram and WhatsApp"",?",[0.01830488 0.90135527 0.08033986],negative,-0.8830504
"Facebook's Zuckerberg gets 'pay bump' from new security,?",[0.5030343  0.34219655 0.15476918],positive,0.16083774
"Netflix chief Hastings leaving Facebook's board,?",[0.03498157 0.73520863 0.22980975],negative,-0.7002271
"Facebook launches new wave of tools to combat problem content,?",[0.7496721 0.0243028 0.2260251],positive,0.72536933
"Morgan Stanley raises Facebook target on monetization opportunity,?",[0.6524891  0.03787718 0.3096337 ],positive,0.6146119
"Report: Facebook looking to VC funding for cryptocurrency,?",[0.1835399 0.0162346 0.8002255],neutral,0.1673053
"Facebook plans undersea cable around Africa,?",[0.03677023 0.02246101 0.9407687 ],neutral,0.014309218
"Facebook exec to appear on Capitol Hill,?",[0.0338409  0.12074497 0.8454141 ],neutral,-0.086904064
"Facebook +1 6% as Guggenheim raises to Buy,?",[0.35465038 0.18046261 0.464887  ],neutral,0.17418776
"Bloomberg: Facebook user records stored publicly on AWS servers,?",[0.02403675 0.14228427 0.83367896],neutral,-0.118247524
"Facebook cannot promise interference-free EU elections,?",[0.03899584 0.5871058  0.3738984 ],negative,-0.54810995
"Facebook bull sees billions from Checkout,?",[0.07138445 0.353339   0.57527655],neutral,-0.28195453
"Facebook sees pushback on Zuckerberg's call for regulation,?",[0.09570467 0.73739374 0.16690168],negative,-0.64168906
"Too much power over speech  Facebook looks for remedies,?",[0.04302865 0.43899074 0.51798064],neutral,-0.3959621
"Facebook tightens rules on EU political ads,?",[0.07237391 0.793962   0.13366403],negative,-0.7215881
"""Report: HUD also probing Google, Twitter over ad discrimination"",?",[0.01755119 0.91468537 0.0677634 ],negative,-0.8971342
"Facebook charged with Fair Housing Act violations,?",[0.01429474 0.92301065 0.06269456],negative,-0.9087159
"Facebook banning support of white nationalism/separatism on platforms,?",[0.02643272 0.789836   0.18373123],negative,-0.76340324
"Final vote for EU's controversial copyright law,?",[0.1263243  0.06894871 0.804727  ],neutral,0.057375588
"Amazon launching mobile ads challenging Google - Bloomberg,?",[0.04143214 0.5797468  0.37882107],negative,-0.53831464
"Report: Facebook stored user passwords unencrypted for years (updated),?",[0.03725791 0.37722486 0.5855172 ],neutral,-0.33996695
"Facebook looks to improve AI in wake of terror-attack video,?",[0.9313442  0.01468507 0.05397079],positive,0.9166591
"Facebook apologizes for blocking WH aide; settles discrimination suits,?",[0.02768757 0.87306505 0.09924743],negative,-0.8453775
"Instagram adds in-app checkouts,?",[0.07246791 0.08473954 0.8427926 ],neutral,-0.012271628
"More calls for a crackdown on social media,?",[0.04730734 0.6947895  0.2579031 ],negative,-0.6474822
"Facebook cut on privacy pivot concerns,?",[0.01838835 0.94795024 0.03366147],negative,-0.9295619
"Facebook's tech detects non-consensual intimate images,?",[0.03459432 0.26941833 0.69598734],neutral,-0.234824
"""Facebook loses two more key execs: Product chief, WhatsApp head"",?",[0.01692402 0.93700963 0.04606633],negative,-0.9200856
"""Microsoft, Facebook collab on co-packaged optics"",?",[0.03503197 0.02731803 0.93765   ],neutral,0.0077139493
"""Facebook says outage caused by server change, now resolved"",?",[0.01483982 0.9383499  0.0468103 ],negative,-0.9235101
"""Instagram back up, Facebook still sees outages"",?",[0.23831844 0.5591897  0.20249186],negative,-0.32087123
"Criminal probe into Facebook's data deals,?",[0.02943659 0.739836   0.23072739],negative,-0.7103994
"Bloomberg: Facebook considers ad refunds for outage,?",[0.03748813 0.28408176 0.67843014],neutral,-0.24659362
"""Facebook suffering widespread outages; Instagram, Whatsapp also affected"",?",[0.01536909 0.94228345 0.04234747],negative,-0.92691433
"""News Corp : Pushing for Google breakup, eyeing Mergermarket buy"",?",[0.16033846 0.01457559 0.825086  ],neutral,0.14576288
"""Facebook makes changes to advertising, reach measures"",?",[0.15777916 0.01218835 0.83003247],neutral,0.14559081
"Nomura upgrades Facebook on Stories transition,?",[0.2508397  0.07485795 0.67430234],neutral,0.17598176
"""Warren proposes tech giant breakups, oversight"",?",[0.03859142 0.23058644 0.7308222 ],neutral,-0.19199502
"BuzzFeed: Facebook sees no path forward in China,?",[0.0454238  0.11559434 0.83898187],neutral,-0.070170544
"Facebook's Zuckerberg outlines refocusing company around privacy,?",[0.12177838 0.01563356 0.8625881 ],neutral,0.106144816
"""Facebook extends fiber reach, plans wholesale subsidiary"",?",[0.64033633 0.00943807 0.3502256 ],positive,0.63089824
"Needham starts Alphabet at Buy,?",[0.10597138 0.27443975 0.6195889 ],neutral,-0.16846837
"Facebook sues China-based firms over fake accounts,?",[0.01186975 0.9491248  0.03900543],negative,-0.9372551
"Facebook's Workplace has 2M paying users,?",[0.04474229 0.07070163 0.88455606],neutral,-0.025959335
"""NYT: Facebook, messaging apps working on digital coins for payment"",?",[0.0347445  0.06142757 0.90382797],neutral,-0.026683066
"FTC considered blocking Instagram acquisition - NYP,?",[0.0372262  0.74153966 0.22123416],negative,-0.70431346
"Facebook 'clear history' tool coming in 2019,?",[0.07142472 0.01047948 0.91809577],neutral,0.06094523
"Facebook responds as Verge piece highlights moderator work conditions,?",[0.07880978 0.32109803 0.60009223],neutral,-0.24228826
"Is Facebook fixing data privacy issues ,?",[0.04026774 0.46392545 0.49580675],neutral,-0.42365772
"Facebook ends unpaid market research programs,?",[0.03432394 0.68839616 0.2772799 ],negative,-0.6540722
"Amazon's ad business will take from Google - report,?",[0.05241874 0.00680922 0.940772  ],neutral,0.04560952
"Hedge funds loaded up on tech shares,?",[0.05701645 0.4755298  0.4674538 ],negative,-0.41851333
"European antitrust head: Facebook not a target for now,?",[0.03891143 0.56175584 0.39933273],negative,-0.52284443
"House panel demands Facebook response on health info exposure,?",[0.11097706 0.27662933 0.6123936 ],neutral,-0.16565228
"Facebook planning to develop AI chips,?",[0.02451412 0.03176334 0.94372255],neutral,-0.0072492193
"Facebook 'open to meaningful regulation',?",[0.11457941 0.00733104 0.87808955],neutral,0.10724837
"New Zealand next to plan digital tax,?",[0.09504813 0.03255379 0.8723981 ],neutral,0.06249434
"Report: FTC in talks with Facebook over record multibillion-dollar fine,?",[0.22487801 0.697052   0.07806997],negative,-0.472174
"Facebook has user threat BOLO list - CNBC,?",[0.03937132 0.39895803 0.56167066],neutral,-0.35958672
"Alphabet replaces Amazon as Citi top pick,?",[0.20991577 0.3226141  0.4674701 ],neutral,-0.11269833
"Copyright overhaul deal clinched in Europe,?",[0.45101148 0.19387493 0.35511354],positive,0.25713655
"Japan eyes tighter regulations for Big Tech,?",[0.2229186  0.3157158  0.46136564],neutral,-0.09279719
"California governor proposes data dividend,?",[0.15051016 0.16333818 0.6861517 ],neutral,-0.012828022
"Calls for regulating online news content,?",[0.0750461  0.03142056 0.89353335],neutral,0.043625537
"Facebook acquires visual-shopping firm GrokStyle,?",[0.33756885 0.059599   0.60283214],neutral,0.27796984
"Facebook rearranges sales execs around small/medium business,?",[0.03648293 0.1810936  0.7824235 ],neutral,-0.14461067
"Facebook to appeal German order on changing user data approach,?",[0.62111044 0.24246733 0.13642222],positive,0.3786431
"Facebook's top PR exec set to exit after eight years at company,?",[0.041147   0.57892716 0.37992588],negative,-0.53778017
"""AP, Facebook in fact-checking talks"",?",[0.03704439 0.095429   0.86752665],neutral,-0.058384616
"Report: Facebook discontinuing iOS mobile research program,?",[0.04427946 0.23082213 0.72489834],neutral,-0.18654267
"Bloomberg: German ruling near on Facebook data collection,?",[0.03826607 0.7020069  0.2597271 ],negative,-0.6637408
"Facebook likely to face more state probes,?",[0.02451988 0.8476909  0.12778921],negative,-0.823171
"Google now seeing internal disruption from Apple certificate issue,?",[0.01472786 0.96083564 0.02443657],negative,-0.9461078
"""Facebook, Twitter take down more accounts linked to foreign operations"",?",[0.0176723  0.9120737  0.07025407],negative,-0.8944014
"Facebook extends post-earnings gain to 12%,?",[0.9179303  0.04224284 0.03982687],positive,0.8756875
"Facebook +7 1% after profit jumps 61% for easy beat,?",[0.45472476 0.2250756  0.32019958],positive,0.22964916
"""Facebook beats by $0 20, beats on revenue"",?",[0.48071772 0.12998779 0.38929448],positive,0.35072994
"TechCrunch: Google app may violate Apple policy like Facebook's does (updated),?",[0.01955188 0.92737186 0.05307622],negative,-0.90782
"Apple banning Facebook's info-sucking research app (updated),?",[0.01536639 0.934536   0.05009764],negative,-0.9191696
"Facebook pulls app that collected user data,?",[0.03616709 0.70040137 0.2634315 ],negative,-0.6642343
"Facebook Q4 2018 Earnings Preview,?",[0.05097987 0.2418584  0.70716166],neutral,-0.19087853
"DOJ's Delrahim: Watching Facebook integration 'with interest',?",[0.06317788 0.01041942 0.9264027 ],neutral,0.052758463
"Facebook reveals latest steps on independent oversight board,?",[0.0906066  0.02215424 0.8872392 ],neutral,0.068452366
"NYT: Zuckerberg pushing to integrate Facebook's messaging services,?",[0.692482   0.01019038 0.29732758],positive,0.6822916
"KeyBanc notes Instagram will drive Facebook revenues in 2019,?",[0.10409291 0.0089603  0.8869468 ],neutral,0.09513261
"Facebook sheds gains alongside report alleging account fakery,?",[0.03194408 0.9469181  0.02113782],negative,-0.914974
"""Digital Realty, Facebook in renewable energy virtual agreement"",?",[0.04915364 0.01882822 0.93201816],neutral,0.03032542
"Facebook's Sandberg: Zuckerberg needs to remain CEO/chairman,?",[0.03399587 0.22363892 0.7423652 ],neutral,-0.18964306
"""Amid rulemaking heat, big tech firms spend record amounts on lobbying"",?",[0.12167483 0.0483816  0.82994354],neutral,0.07329323
"Digital giants in crosshairs of EU tax,?",[0.0568167  0.11805997 0.8251233 ],neutral,-0.061243273
"Report: FTC considers record fine against Facebook,?",[0.02483611 0.93000555 0.04515836],negative,-0.9051694
"Report: Facebook shifts hundreds to team working on AR glasses,?",[0.03715884 0.8535683  0.10927281],negative,-0.81640947
"WhatsApp readies fight against India over message tracking,?",[0.0985933  0.19137092 0.7100358 ],neutral,-0.09277762
"Facebook removes Sputnik-linked accounts,?",[0.01525599 0.91564995 0.06909403],negative,-0.90039396
"Facebook investing $300M for local news survival,?",[0.16470571 0.02396911 0.81132525],neutral,0.1407366
"Buy Facebook ahead of earnings - Barclays,?",[0.03604642 0.05057909 0.91337454],neutral,-0.014532667
"Facebook facing ban on some data-gathering in Germany,?",[0.02013098 0.888977   0.09089204],negative,-0.868846
"Amazon comes for Facebook's ad money - Cowen,?",[0.03084499 0.09121467 0.8779403 ],neutral,-0.06036968
"Vietnam accuses Facebook of breaking cyber laws,?",[0.01488572 0.9296682  0.05544617],negative,-0.91478246
"Zuckerberg to explore role of technology in 2019,?",[0.08262308 0.00939192 0.907985  ],neutral,0.07323115
"Facebook +2% as JPMorgan reiterates it as 'best idea',?",[0.68383366 0.16606337 0.15010302],positive,0.5177703
"Latest from CES 2019 in Las Vegas,?",[0.05056129 0.28168127 0.66775745],neutral,-0.23111999
"Baird stays positive on Facebook as dramas subside,?",[0.56831855 0.22677603 0.20490544],positive,0.3415425
"Reuters: Time for new captain at Facebook ,?",[0.15937667 0.03489732 0.80572605],neutral,0.124479346
"Facebook's Zuckerberg paused stock sales in rough fourth quarter,?",[0.01660848 0.9403916  0.04299992],negative,-0.9237831
"How will the FAANGs perform in 2019 ,?",[0.06138011 0.00674362 0.9318763 ],neutral,0.05463649
"Analyst: Market needs FAANG to recover,?",[0.57274187 0.16204849 0.26520965],positive,0.41069338
"Austria makes plans to tax digital giants,?",[0.08645707 0.39017978 0.5233631 ],neutral,-0.3037227
"""Zuckerberg says Facebook """"fundamentally"""" altered its DNA"",?",[0.08769251 0.21970752 0.69259995],neutral,-0.132015
